gene,gene_symbol,contrast_id,fitted_log_expr_difference,average_expression,t_statistic,p_value,fdr,B,model_id
GRCm39-Nrd1,Nrd1,primary_adjacent_state,0.049342651173321525,1.5560886407156078,0.3065103056623549,0.7595018448426708,0.8433660583790112,-6.166869254010011,ETP_reference_balanced_threshold_2_24
GRCh38-CSNK1D,CSNK1D,primary_adjacent_state,-0.01957705055572796,5.8105699390360535,-0.3063532175985876,0.7596212765371166,0.8434662940072364,-6.756066043722163,ETP_reference_balanced_threshold_2_24
GRCh38-PNMA5,PNMA5,primary_adjacent_state,0.07700739013018153,1.0485327434556422,0.3062044909782394,0.7597580001945121,0.8435400968931104,-6.160169135077014,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000253295,ENSG00000253295,primary_adjacent_state,0.06009108463486314,1.2871075868883846,0.30616797992990596,0.7597632986695063,0.8435400968931104,-6.134527785505135,ETP_reference_balanced_threshold_2_24
GRCh38-CA13,CA13,primary_adjacent_state,-0.03957009326421927,3.2388243229561384,-0.3061507197357939,0.7597752411335843,0.8435400968931104,-6.403062171226611,ETP_reference_balanced_threshold_2_24
GRCh38-CDKN2D,CDKN2D,primary_adjacent_state,-0.038188353443525204,3.7538618680035674,-0.3058839572017744,0.759978082524132,0.8437326629410821,-6.40302782874466,ETP_reference_balanced_threshold_2_24
GRCm39-Bcl2l11,Bcl2l11,primary_adjacent_state,0.04541104644517249,2.9025846249876044,0.3058458887240776,0.760007030459203,0.8437326629410821,-6.346496873101024,ETP_reference_balanced_threshold_2_24
GRCh38-GDAP2,GDAP2,primary_adjacent_state,-0.02944986228355612,4.243011207426111,-0.3057120635081933,0.7601087961754038,0.8438132500282128,-6.5391127587023075,ETP_reference_balanced_threshold_2_24
GRCm39-Ctnna1,Ctnna1,primary_adjacent_state,0.05071124601528862,1.2579724017543998,0.3055181814279932,0.7602562388,0.8439445359090199,-6.133522059159849,ETP_reference_balanced_threshold_2_24
GRCh38-B3GNT2,B3GNT2,primary_adjacent_state,0.034655155316529775,3.5897751934352655,0.3053861098043342,0.7603566810917194,0.8439967745879755,-6.4636731390533395,ETP_reference_balanced_threshold_2_24
GRCh38-TOX-DT,TOX-DT,primary_adjacent_state,-0.06063376853455611,1.2058990125328897,-0.3053824728305775,0.7603616609731101,0.8439967745879755,-6.134480644673916,ETP_reference_balanced_threshold_2_24
GRCh38-IRF2,IRF2,primary_adjacent_state,-0.021735476130600572,5.480492353350566,-0.3050155432126369,0.7606385238093949,0.8442716884374762,-6.713101591368983,ETP_reference_balanced_threshold_2_24
GRCh38-SERPINE2,SERPINE2,primary_adjacent_state,-0.05624017438195551,6.4758080385753996,-0.30490536421096465,0.7607514935328157,0.8443591792672765,-6.8546068510714875,ETP_reference_balanced_threshold_2_24
GRCh38-PPP2CB,PPP2CB,primary_adjacent_state,0.023548589076319584,5.618503671327927,0.30480666019756936,0.7607974085626086,0.8443591792672765,-6.734118057834415,ETP_reference_balanced_threshold_2_24
GRCh38-TMEM120A,TMEM120A,primary_adjacent_state,0.033674504670008494,3.6771557441497857,0.304796771033088,0.7608049309074485,0.8443591792672765,-6.467314122903825,ETP_reference_balanced_threshold_2_24
GRCm39-Cebpb,Cebpb,primary_adjacent_state,0.028827130952261998,5.124681913227938,0.3046732164963122,0.760898916482249,0.8444310833237254,-6.669894605952591,ETP_reference_balanced_threshold_2_24
GRCh38-SNHG32,SNHG32,primary_adjacent_state,0.02326806660588324,6.356199362318755,0.3045965713754539,0.7609572207463089,0.8444633849445455,-6.82199870616762,ETP_reference_balanced_threshold_2_24
GRCh38-RPL23AP7,RPL23AP7,primary_adjacent_state,0.027137586455028333,4.5948157506932095,0.3045150111341473,0.7610192654640324,0.8444998348521178,-6.59339469367214,ETP_reference_balanced_threshold_2_24
GRCh38-CIZ1,CIZ1,primary_adjacent_state,-0.02320485345874115,5.069634591058831,-0.304215492553722,0.7612471292846201,0.8446643407923667,-6.661456392509846,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000228566,ENSG00000228566,primary_adjacent_state,-0.07317234588270302,1.3861454975153176,-0.3042402084447583,0.7612482646620464,0.8446643407923667,-6.1410657821435395,ETP_reference_balanced_threshold_2_24
GRCm39-Uqcrb,Uqcrb,primary_adjacent_state,-0.04967934715942318,1.6508791947137096,-0.30420498380393984,0.7612551243722369,0.8446643407923667,-6.175632302668925,ETP_reference_balanced_threshold_2_24
GRCm39-Ptms,Ptms,primary_adjacent_state,0.04939234814563336,1.6971365569035621,0.3040502922117308,0.7613728171575497,0.8447625203449055,-6.182354368590002,ETP_reference_balanced_threshold_2_24
GRCm39-Taf10,Taf10,primary_adjacent_state,-0.05162954565513844,1.5070085291649422,-0.3039837545631963,0.7614234421821393,0.8447862818318181,-6.160445875987659,ETP_reference_balanced_threshold_2_24
GRCh38-RAB1A,RAB1A,primary_adjacent_state,-0.016125135659928576,6.88804730921855,-0.30376600670123977,0.76158912235408,0.8449376883165716,-6.89283496155291,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000262967,ENSG00000262967,primary_adjacent_state,-0.045889718963112835,1.9627687352486747,-0.30367593087741235,0.7616576625387134,0.8449674945706352,-6.209332978353667,ETP_reference_balanced_threshold_2_24
GRCh38-COP1,COP1,primary_adjacent_state,-0.022001190927974576,6.414568999451936,-0.3036539096252695,0.7616744191601906,0.8449674945706352,-6.841550494418853,ETP_reference_balanced_threshold_2_24
GRCm39-Clec4n,Clec4n,primary_adjacent_state,-0.04600745499740537,1.7368199194135212,-0.30340080709211376,0.7618670204325004,0.8451347354855036,-6.19763252021546,ETP_reference_balanced_threshold_2_24
GRCh38-PER3,PER3,primary_adjacent_state,0.06109575081795104,2.4066818946506747,0.3034038083574156,0.7618836165657124,0.8451347354855036,-6.298946581474406,ETP_reference_balanced_threshold_2_24
GRCh38-TBX2,TBX2,primary_adjacent_state,-0.05561614117992784,1.072130315288908,-0.3032553354358426,0.7619777254773985,0.8452067107562061,-6.133035078273946,ETP_reference_balanced_threshold_2_24
GRCm39-Ppig,Ppig,primary_adjacent_state,0.05212970027581255,0.7506292393600611,0.30312616632728506,0.762076028268859,0.8452560123150706,-6.086544680359336,ETP_reference_balanced_threshold_2_24
GRCh38-POLG,POLG,primary_adjacent_state,0.03191184043739243,3.8601309969738313,0.30312012906837205,0.7620806229558047,0.8452560123150706,-6.490104549373197,ETP_reference_balanced_threshold_2_24
GRCm39-Ssr1,Ssr1,primary_adjacent_state,0.050011973377779184,0.8232163603704079,0.3030760286906028,0.7621141860311831,0.8452608232693131,-6.100766702481223,ETP_reference_balanced_threshold_2_24
GRCh38-PPP3CB,PPP3CB,primary_adjacent_state,0.02051506929550937,5.338043758515261,0.30287278802437884,0.7622688703858835,0.8453999643109334,-6.695952516272711,ETP_reference_balanced_threshold_2_24
GRCh38-KIF9-AS1,KIF9-AS1,primary_adjacent_state,-0.037915972565055786,3.877599417187725,-0.30234452387499683,0.762670971435512,0.8458134834870155,-6.490331858303523,ETP_reference_balanced_threshold_2_24
GRCh38-TRAC,TRAC,primary_adjacent_state,0.05487828904089743,2.2869113800150753,0.3023133980551575,0.7627002343203693,0.8458135037198512,-6.2523374715757525,ETP_reference_balanced_threshold_2_24
GRCh38-TOPORS,TOPORS,primary_adjacent_state,0.029372387959591486,4.582949758949542,0.3022291102464659,0.762758829901053,0.845846051853773,-6.599636051717773,ETP_reference_balanced_threshold_2_24
GRCh38-PAX9,PAX9,primary_adjacent_state,-0.05695955592525402,0.5112301899551392,-0.30210819652267873,0.7628508786071093,0.8459156932395835,-6.061745209890575,ETP_reference_balanced_threshold_2_24
GRCh38-TBC1D17,TBC1D17,primary_adjacent_state,0.03794708452383795,3.1604680114873855,0.3019996095763804,0.7629335461118045,0.845974926988675,-6.385220873266865,ETP_reference_balanced_threshold_2_24
GRCm39-Ccl12,Ccl12,primary_adjacent_state,0.05002132334699966,1.114734497035949,0.3017661729745386,0.7631112711756269,0.8461222813087571,-6.127682002966151,ETP_reference_balanced_threshold_2_24
GRCh38-CASP7,CASP7,primary_adjacent_state,-0.02939428269624548,4.4063416192708615,-0.3017482112865588,0.7631249466820735,0.8461222813087571,-6.5689307087562,ETP_reference_balanced_threshold_2_24
GRCh38-JMJD6,JMJD6,primary_adjacent_state,-0.026064891784250505,4.734008612101718,-0.301543405893113,0.7632808848089392,0.846262736734039,-6.608916774245989,ETP_reference_balanced_threshold_2_24
GRCh38-SYTL3,SYTL3,primary_adjacent_state,-0.04472181579017832,2.5542300482798996,-0.30131481120446746,0.7634549474435602,0.8464232755764424,-6.3105337948683244,ETP_reference_balanced_threshold_2_24
GRCm39-Lrp10,Lrp10,primary_adjacent_state,0.05054380755760171,1.1897030623252765,0.3011602720874045,0.7635726275401964,0.8465212946073888,-6.131754389028776,ETP_reference_balanced_threshold_2_24
GRCh38-TLL1,TLL1,primary_adjacent_state,-0.0385662659147239,6.455922555731298,-0.3011318818630973,0.7636184035921896,0.846539594031711,-6.8422221663862945,ETP_reference_balanced_threshold_2_24
GRCh38-SLC30A1,SLC30A1,primary_adjacent_state,-0.03227258424623868,4.0797248382327265,-0.3010290793723946,0.7636725338854069,0.8465671531250953,-6.5185654538945945,ETP_reference_balanced_threshold_2_24
GRCh38-CYB561D2,CYB561D2,primary_adjacent_state,-0.025839922093746845,4.741051138623762,-0.30074796965789685,0.7638866188969708,0.8467543841104196,-6.617167491065019,ETP_reference_balanced_threshold_2_24
GRCh38-SHROOM2,SHROOM2,primary_adjacent_state,0.04940587924294237,2.5241742902209423,0.30073279515268997,0.763899985831169,0.8467543841104196,-6.314144320203225,ETP_reference_balanced_threshold_2_24
GRCm39-Ier5,Ier5,primary_adjacent_state,-0.037271783412361245,2.9665831430658365,-0.3006665217318102,0.7639486506733313,0.8467654838513736,-6.352823800959735,ETP_reference_balanced_threshold_2_24
GRCh38-SAMD11,SAMD11,primary_adjacent_state,-0.06763298817520925,1.4692891346741013,-0.300662228632799,0.763968554581901,0.8467654838513736,-6.165523700700164,ETP_reference_balanced_threshold_2_24
GRCh38-ZDHHC23,ZDHHC23,primary_adjacent_state,0.05607064207759619,1.068778602298955,0.3003798731521848,0.7641669780049556,0.8469268225785627,-6.131685572163555,ETP_reference_balanced_threshold_2_24
GRCm39-Myl12a,Myl12a,primary_adjacent_state,0.042115396325708966,2.635841971069501,0.3003723821210446,0.7641726838396435,0.8469268225785627,-6.310783854311363,ETP_reference_balanced_threshold_2_24
GRCh38-MAP2K6,MAP2K6,primary_adjacent_state,-0.056967186145751296,0.5255172144929365,-0.30027608324036453,0.7642460347685899,0.8469720245970788,-6.068438915635179,ETP_reference_balanced_threshold_2_24
GRCh38-AJUBA,AJUBA,primary_adjacent_state,-0.037058767263152714,3.817569207148532,-0.30020757344003646,0.7642982200309487,0.8469720245970788,-6.485730902481726,ETP_reference_balanced_threshold_2_24
GRCh38-GASK1B,GASK1B,primary_adjacent_state,0.03837048506160059,3.4555427903439853,0.30020349956879167,0.76430132321275,0.8469720245970788,-6.442146563851119,ETP_reference_balanced_threshold_2_24
GRCh38-DUSP12,DUSP12,primary_adjacent_state,-0.027345481639534534,4.546598081588275,-0.3001375454870316,0.7643515628138322,0.8469952451992973,-6.585848755437623,ETP_reference_balanced_threshold_2_24
GRCh38-DNAH7,DNAH7,primary_adjacent_state,0.05360438262588354,2.771328209581528,0.300094559526007,0.7643964567317272,0.8470125405767983,-6.336124395035106,ETP_reference_balanced_threshold_2_24
GRCh38-SYDE2,SYDE2,primary_adjacent_state,-0.05121273874711737,1.0609331665761175,-0.2999230967050978,0.7645149230807372,0.8470883362488374,-6.149540874333915,ETP_reference_balanced_threshold_2_24
GRCh38-TARS3,TARS3,primary_adjacent_state,-0.03272401883654982,4.397067870718338,-0.2999119207358367,0.7645234368682456,0.8470883362488374,-6.56691666076017,ETP_reference_balanced_threshold_2_24
GRCh38-TMEM263-DT,TMEM263-DT,primary_adjacent_state,0.05236954710309958,1.319973844725969,0.29966467895440374,0.7647117915267314,0.8472366951192696,-6.138896433832335,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000272172,ENSG00000272172,primary_adjacent_state,0.05589701762889417,1.2786931577112788,0.29965925597609505,0.7647159230374294,0.8472366951192696,-6.136409166262767,ETP_reference_balanced_threshold_2_24
GRCh38-METTL21A,METTL21A,primary_adjacent_state,-0.034268120919614536,3.8883906079120227,-0.2995160573775914,0.7648250217160784,0.8473179312400305,-6.498504577376044,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000260000,ENSG00000260000,primary_adjacent_state,-0.04579829043892579,1.893567387047214,-0.2994861076739404,0.764847840083102,0.8473179312400305,-6.206786156660348,ETP_reference_balanced_threshold_2_24
GRCh38-KANTR,KANTR,primary_adjacent_state,-0.029421541467440433,4.858297286973019,-0.2993939131034474,0.7649180834552555,0.8473632913165658,-6.625052951628117,ETP_reference_balanced_threshold_2_24
GRCh38-LINC02166,LINC02166,primary_adjacent_state,0.050090685783824376,1.270531535412205,0.2990975420843539,0.7651439027774635,0.84758098571871,-6.123911723159858,ETP_reference_balanced_threshold_2_24
GRCm39-Hsp90ab1,Hsp90ab1,primary_adjacent_state,-0.040727516584253665,2.8393806228622456,-0.29894759589519804,0.765258161643379,0.8476736424914673,-6.353975198254074,ETP_reference_balanced_threshold_2_24
GRCh38-NSMCE1-DT,NSMCE1-DT,primary_adjacent_state,0.05311238606651268,1.6913784647141727,0.29890101608177005,0.7652936564677909,0.8476736424914673,-6.1693690355346105,ETP_reference_balanced_threshold_2_24
GRCh38-WASHC4,WASHC4,primary_adjacent_state,0.02280738781054151,5.464008520275598,0.2988561151781006,0.765327872396386,0.8476736424914673,-6.712254362326687,ETP_reference_balanced_threshold_2_24
GRCh38-AGFG2,AGFG2,primary_adjacent_state,0.03888738150985829,2.8884726416670725,0.2988339233772235,0.7653447834305955,0.8476736424914673,-6.355415468894719,ETP_reference_balanced_threshold_2_24
GRCh38-RGS17,RGS17,primary_adjacent_state,-0.036150675807165404,5.095941442032374,-0.29862276661160225,0.7655137592122061,0.8478283274846988,-6.673280179329574,ETP_reference_balanced_threshold_2_24
GRCh38-SYNGAP1,SYNGAP1,primary_adjacent_state,-0.04072486105076596,3.0590914905326354,-0.29853203927737404,0.765574842293848,0.8478635109639162,-6.385177612053634,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000285666,ENSG00000285666,primary_adjacent_state,0.05073582198387903,4.053535932139935,0.29847889795214755,0.7656371676569838,0.847900067505563,-6.5177192471107785,ETP_reference_balanced_threshold_2_24
GRCh38-COMT,COMT,primary_adjacent_state,-0.018874008478865383,6.217282070702766,-0.2983889109261295,0.7656839243635063,0.8479193804970451,-6.816507205074803,ETP_reference_balanced_threshold_2_24
GRCh38-ADAT1,ADAT1,primary_adjacent_state,-0.024857887442471166,4.809004701552011,-0.2982923251168233,0.7657575377199946,0.8479684319602451,-6.6222456470839886,ETP_reference_balanced_threshold_2_24
GRCh38-LINC00910,LINC00910,primary_adjacent_state,0.04828344424105739,4.563919708279891,0.29824319937478994,0.7658176483782091,0.8480025279066795,-6.582572085371098,ETP_reference_balanced_threshold_2_24
GRCm39-Etf1,Etf1,primary_adjacent_state,-0.04845211052188642,2.4012089892998927,-0.29813608144269454,0.7658766241243431,0.8480353645836237,-6.279082242165468,ETP_reference_balanced_threshold_2_24
GRCh38-MARK4,MARK4,primary_adjacent_state,-0.03371230125693605,4.334968838109961,-0.29789551515491264,0.7660599907519827,0.848205928277204,-6.548019511152907,ETP_reference_balanced_threshold_2_24
GRCh38-SETD1A,SETD1A,primary_adjacent_state,0.03305569845544462,3.5428914690280786,0.2977603593545173,0.7661630162271891,0.8482597983009974,-6.445191646905547,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000260274,ENSG00000260274,primary_adjacent_state,-0.05002766732460101,1.3633996915690771,-0.29775473698893,0.7661673020889619,0.8482597983009974,-6.130477843071509,ETP_reference_balanced_threshold_2_24
GRCh38-ATP11C,ATP11C,primary_adjacent_state,0.021296095011932806,5.906194832807264,0.29762362751182914,0.7662672473114855,0.8483320731777305,-6.782366531525044,ETP_reference_balanced_threshold_2_24
GRCh38-ITGA9-AS1,ITGA9-AS1,primary_adjacent_state,-0.043319926725682155,3.047911570390464,-0.29759214670553286,0.7662912458256071,0.8483320731777305,-6.379360644963766,ETP_reference_balanced_threshold_2_24
GRCh38-WNT10A,WNT10A,primary_adjacent_state,-0.05396253093372748,0.9680399476451784,-0.297546804538988,0.7663258115575988,0.8483378673302026,-6.113817060343557,ETP_reference_balanced_threshold_2_24
GRCh38-GNA11,GNA11,primary_adjacent_state,-0.020237753010158746,5.245507432290602,-0.2974464725195182,0.7664022994147881,0.8483900678866498,-6.694150092765169,ETP_reference_balanced_threshold_2_24
GRCh38-KCNAB1,KCNAB1,primary_adjacent_state,-0.05389425505488712,0.9241381304423523,-0.29737112655950526,0.7664597407207041,0.8484211811514163,-6.113103039618997,ETP_reference_balanced_threshold_2_24
GRCh38-MMP13,MMP13,primary_adjacent_state,-0.08728796550791924,4.600282414637472,-0.2973675939369481,0.7664909087527747,0.8484232103390008,-6.578912039563124,ETP_reference_balanced_threshold_2_24
GRCh38-ZNF778,ZNF778,primary_adjacent_state,0.03709332020171751,2.965463479993683,0.29722630289012963,0.7665701531982547,0.8484784527669316,-6.3593336952895765,ETP_reference_balanced_threshold_2_24
GRCh38-PIAS4,PIAS4,primary_adjacent_state,-0.029940221562738394,3.8135968027780622,-0.29700779607155436,0.7667367501864828,0.8486303734603902,-6.480715223463938,ETP_reference_balanced_threshold_2_24
GRCh38-FAM53B,FAM53B,primary_adjacent_state,0.038458227587326824,3.4064525556532463,0.29688998590427834,0.7668265771473256,0.8486423548137039,-6.443458956199926,ETP_reference_balanced_threshold_2_24
GRCh38-OR2AG2,OR2AG2,primary_adjacent_state,0.05349096777869524,1.3227476786940102,0.2968828273851852,0.7668320354198007,0.8486423548137039,-6.13649138306267,ETP_reference_balanced_threshold_2_24
GRCh38-PYCR2,PYCR2,primary_adjacent_state,-0.022003751959223505,5.181634028226446,-0.2968781489355607,0.7668356026796673,0.8486423548137039,-6.680982141274673,ETP_reference_balanced_threshold_2_24
GRCh38-ELMOD2,ELMOD2,primary_adjacent_state,-0.02434457985370606,4.417840030674425,-0.29682738966506134,0.7668743063142297,0.8486527142613411,-6.56982013617593,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000285899,ENSG00000285899,primary_adjacent_state,-0.07353292998992145,3.6662054232279178,-0.29682015289375074,0.7669080143996021,0.8486575448601658,-6.482097651405715,ETP_reference_balanced_threshold_2_24
GRCh38-PMFBP1,PMFBP1,primary_adjacent_state,0.05352737557219059,2.6547546191814204,0.2966807632467212,0.7669952356525187,0.8487215902950662,-6.2969568974539,ETP_reference_balanced_threshold_2_24
GRCh38-LINC01340,LINC01340,primary_adjacent_state,-0.06729725915416265,1.6923114471645408,-0.2966069305840967,0.7670620863308474,0.8487630905524818,-6.203625580704981,ETP_reference_balanced_threshold_2_24
GRCm39-Hif1a,Hif1a,primary_adjacent_state,0.04434311920038114,2.815900342697634,0.29646085553676704,0.7671538037283321,0.8488321018949012,-6.3360448410855765,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000250993,ENSG00000250993,primary_adjacent_state,-0.06028920202488364,0.790520549074621,-0.2962101689541642,0.7673463689486006,0.8490126887043393,-6.105826497276771,ETP_reference_balanced_threshold_2_24
GRCm39-Srgn,Srgn,primary_adjacent_state,0.0222039655135898,7.071567994600301,0.2959825367912513,0.767518587391807,0.8491707503364769,-6.923287855957219,ETP_reference_balanced_threshold_2_24
GRCh38-BOD1,BOD1,primary_adjacent_state,0.02196956999857255,5.493100777695161,0.2957784452976301,0.7676742509435536,0.8492961800714164,-6.722216113103616,ETP_reference_balanced_threshold_2_24
GRCm39-Sirpb1c,Sirpb1c,primary_adjacent_state,0.04568132017222313,2.162424737146722,0.295756897225334,0.7676906865226139,0.8492961800714164,-6.255091567119951,ETP_reference_balanced_threshold_2_24
GRCh38-RAB8B,RAB8B,primary_adjacent_state,0.03556409192188424,4.274094061709875,0.2955720040230895,0.7678317163063995,0.8494197100295932,-6.551659499192676,ETP_reference_balanced_threshold_2_24
GRCh38-CPLANE2,CPLANE2,primary_adjacent_state,0.052674368748715006,0.9373149266558577,0.29549493412887623,0.7678905046931924,0.8494522538434313,-6.106743254151115,ETP_reference_balanced_threshold_2_24
GRCh38-ZNF581,ZNF581,primary_adjacent_state,-0.03359976042523142,4.122060108906419,-0.2954020317287315,0.7679613717938412,0.8494981563153627,-6.527304322365327,ETP_reference_balanced_threshold_2_24
GRCh38-ZNF469,ZNF469,primary_adjacent_state,0.06199951432606008,1.3428428952640514,0.295287318676075,0.7680614593362545,0.8495473690668907,-6.18833476355767,ETP_reference_balanced_threshold_2_24
GRCh38-ANKRD52,ANKRD52,primary_adjacent_state,-0.027345797719118593,4.28457659624883,-0.29526669938255007,0.7680646084766288,0.8495473690668907,-6.555434312915643,ETP_reference_balanced_threshold_2_24
GRCh38-BCAP29,BCAP29,primary_adjacent_state,-0.021452977618115727,6.312458294799819,-0.2950808692392117,0.7682063735565201,0.8496421414744222,-6.828863302777944,ETP_reference_balanced_threshold_2_24
GRCm39-Arhgdia,Arhgdia,primary_adjacent_state,0.043908018978437595,2.396032545667019,0.2950773675219809,0.7682090450022868,0.8496421414744222,-6.290274488790041,ETP_reference_balanced_threshold_2_24
GRCm39-Nufip2,Nufip2,primary_adjacent_state,-0.047609738220645195,1.6070128384929188,-0.2948008730266861,0.7684199902699549,0.8498429489727978,-6.1842112410255,ETP_reference_balanced_threshold_2_24
GRCh38-FERMT3,FERMT3,primary_adjacent_state,-0.04463756023277308,2.4284299727743908,-0.29440662263351247,0.7687208046133787,0.8501387686425798,-6.281670632885417,ETP_reference_balanced_threshold_2_24
GRCh38-ST8SIA4,ST8SIA4,primary_adjacent_state,-0.07040264810472394,1.5170630415714714,-0.29436270109563634,0.7687752649735656,0.8501387686425798,-6.177960907360177,ETP_reference_balanced_threshold_2_24
GRCm39-Zfp609,Zfp609,primary_adjacent_state,0.051561421689746305,0.43344368989430837,0.2943347463940189,0.7687756501997799,0.8501387686425798,-6.060647088657428,ETP_reference_balanced_threshold_2_24
GRCh38-TMEM200A,TMEM200A,primary_adjacent_state,-0.054520490481058836,0.4534037667549726,-0.29422392638177175,0.7688602143433898,0.850199775157313,-6.0604416372931205,ETP_reference_balanced_threshold_2_24
GRCm39-Pdlim4,Pdlim4,primary_adjacent_state,0.05165319478664325,0.8498366376670149,0.29416436925372497,0.7689056621301842,0.8502110833298875,-6.101294344095926,ETP_reference_balanced_threshold_2_24
GRCm39-Rbm8a,Rbm8a,primary_adjacent_state,0.05120997217779123,1.0411742246514268,0.2941141294983017,0.7689440004918991,0.8502110833298875,-6.118667320316841,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000287022,ENSG00000287022,primary_adjacent_state,0.057718572959039136,1.2983987732168536,0.2940985314629924,0.7689586307220523,0.8502110833298875,-6.154671120472214,ETP_reference_balanced_threshold_2_24
GRCh38-CD70,CD70,primary_adjacent_state,0.04217577680211894,6.055659462194493,0.2940404558873621,0.7690253602097898,0.8502523593404772,-6.780424355654111,ETP_reference_balanced_threshold_2_24
GRCh38-MYL6B,MYL6B,primary_adjacent_state,-0.021297654076153395,5.794027185463757,-0.2938069211682582,0.7691784460113568,0.8503891060986414,-6.753093560809926,ETP_reference_balanced_threshold_2_24
GRCh38-PNISR,PNISR,primary_adjacent_state,0.019646898694325607,6.893196878043369,0.2937362900464509,0.7692323510379527,0.8504161942096888,-6.899102053289997,ETP_reference_balanced_threshold_2_24
GRCm39-Ciao2a,Ciao2a,primary_adjacent_state,-0.05315232772403696,0.9086838926126032,-0.2936972605703226,0.7692621384591267,0.8504166183210329,-6.109116629749869,ETP_reference_balanced_threshold_2_24
GRCh38-VCP,VCP,primary_adjacent_state,0.016588142266379228,7.661325732286156,0.293637406234974,0.7693078201455856,0.850434612783344,-6.998634061312426,ETP_reference_balanced_threshold_2_24
GRCh38-MED23,MED23,primary_adjacent_state,0.028634964936739022,4.233335437200084,0.2935046485603079,0.7694091455821644,0.8505141151401683,-6.547261001919939,ETP_reference_balanced_threshold_2_24
GRCh38-NFKBIA,NFKBIA,primary_adjacent_state,0.04343011533859071,7.870152277784493,0.2932887344735928,0.7696018566573833,0.8506668498975057,-7.026744646669369,ETP_reference_balanced_threshold_2_24
GRCh38-ARHGEF12,ARHGEF12,primary_adjacent_state,-0.021125409125689092,6.2236011564677085,-0.2932465586176307,0.7696061404611761,0.8506668498975057,-6.8185627227905234,ETP_reference_balanced_threshold_2_24
GRCh38-SH3PXD2A,SH3PXD2A,primary_adjacent_state,0.03245994947621643,5.446281662395929,0.29303690567723945,0.7697702365181762,0.850801758935441,-6.725539996901872,ETP_reference_balanced_threshold_2_24
GRCh38-EDEM1,EDEM1,primary_adjacent_state,0.02309152385137149,5.085928917446661,0.2930095885607057,0.769787028138532,0.850801758935441,-6.677820028349713,ETP_reference_balanced_threshold_2_24
GRCm39-Nlrp3,Nlrp3,primary_adjacent_state,0.038640535732540456,3.524290344451217,0.29287939189778656,0.7698864172532517,0.8508790920477872,-6.447192988597248,ETP_reference_balanced_threshold_2_24
GRCh38-VPS4B,VPS4B,primary_adjacent_state,-0.0189200430893711,5.874865577454723,-0.2926296523625105,0.7700770732752985,0.8510042326402597,-6.764321076781144,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000289423,ENSG00000289423,primary_adjacent_state,0.056890397642712046,2.0473013993258373,0.29262935566850024,0.7700858567308135,0.8510042326402597,-6.221219441748628,ETP_reference_balanced_threshold_2_24
GRCh38-CTNNB1,CTNNB1,primary_adjacent_state,0.019480037515284383,7.041175924480271,0.2926154468979657,0.7700879184240674,0.8510042326402597,-6.92758680250316,ETP_reference_balanced_threshold_2_24
GRCm39-Atp1b3,Atp1b3,primary_adjacent_state,0.043239794736443043,2.3285067956193966,0.29246621664810496,0.7702018508553619,0.8510976170266601,-6.275808972414096,ETP_reference_balanced_threshold_2_24
GRCh38-AHCYL1,AHCYL1,primary_adjacent_state,0.017510961451704714,6.149669848824123,0.2923396080919357,0.770298516276082,0.851171914408835,-6.807195990545927,ETP_reference_balanced_threshold_2_24
GRCh38-SLC25A21-AS1,SLC25A21-AS1,primary_adjacent_state,-0.04902358934426755,1.2841795738918134,-0.2922718187528357,0.7703502747998432,0.8511965863519031,-6.149622605863488,ETP_reference_balanced_threshold_2_24
GRCh38-GRB2,GRB2,primary_adjacent_state,0.016021090880917927,6.70794328010424,0.2921419137827932,0.7704494627341375,0.8512736614149115,-6.87620473704429,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000273568,ENSG00000273568,primary_adjacent_state,-0.05102998405446843,1.4701475131771895,-0.2920838293357738,0.7704938138869761,0.8512768010778647,-6.1634736319402,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000284707,ENSG00000284707,primary_adjacent_state,-0.02341333165534129,4.440125976366416,-0.2920610973818433,0.7705111713787547,0.8512768010778647,-6.58190753378581,ETP_reference_balanced_threshold_2_24
GRCh38-RHOU,RHOU,primary_adjacent_state,-0.05421377480833306,1.9155238532462424,-0.29192926635550437,0.7706143832730856,0.8513215265980637,-6.206738038092481,ETP_reference_balanced_threshold_2_24
GRCh38-CDK5,CDK5,primary_adjacent_state,-0.02623165158339916,4.001628283645157,-0.2919030059779172,0.770631888805786,0.8513215265980637,-6.5086299431208126,ETP_reference_balanced_threshold_2_24
GRCh38-PML,PML,primary_adjacent_state,0.024653388692424894,4.908877906865773,0.29189243780890395,0.7706399587809939,0.8513215265980637,-6.646446645747117,ETP_reference_balanced_threshold_2_24
