pathway,pval,padj,log2err,ES,NES,size,leading_edge,collection,collection_label,ranking_id,pathway_label,direction,model_id
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,3.941685539613213e-6,2.8360509235225358e-5,0.610526878385931,-0.729058150921287,-2.7491605225438875,16,TYMS;DUT;CDA;DCK;UMPS;DHODH;UPP1;UCK2;CAD;SHMT1;CMPK1,C5:GO:BP,go_bp,primary_adjacent_state,Pyrimidine Nucleoside Monophosphate Biosynthetic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS,3.971862109455348e-6,2.8518463344909204e-5,0.610526878385931,-0.5238227745767617,-2.4719720939962597,32,FXN;HMBS;SLC25A39;COX15;TSPO;FLVCR1;FECH;UROD;ABCB10;TMEM14C;PGRMC1;TMEM14B;ALAS1;UROS;COX10,C5:GO:BP,go_bp,primary_adjacent_state,Tetrapyrrole Biosynthetic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,4.033808294742181e-6,2.890340323587993e-5,0.610526878385931,-0.7240161256094517,-2.785578819356438,17,PRKDC;CYREN;RIF1;SMCHD1;FH;PNKP;WRAP53;SHLD3;SHLD2;SETMAR,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Double Strand Break Repair via Nonhomologous End Joining,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,4.236645809758751e-6,3.0294201377821338e-5,0.610526878385931,-0.5344609877163389,-2.47378059055834,30,PARP1;FADD;CAV1;TSPO;ASAH1;BOK;RBCK1;ARHGEF2;CASP6;RNF31;TP53;ADPRS;CASP8,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Programmed Necrotic Cell Death,negative,ETP_reference_balanced_threshold_2_24
GOBP_COPII_COATED_VESICLE_BUDDING,4.404785481395502e-6,3.1431679114155554e-5,0.610526878385931,-0.47125335497649246,-2.344695878799804,41,TRAPPC4;PREB;TRAPPC2B;TRAPPC12;TRAPPC5;PDCD6;TRAPPC2L;VAPB;TRAPPC1;TBC1D20;TRAPPC3;INSIG1;SCAP;PEF1;TRAPPC2;TMED2;PPP6C;SEC23B,C5:GO:BP,go_bp,primary_adjacent_state,Copii Coated Vesicle Budding,negative,ETP_reference_balanced_threshold_2_24
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE,4.499400784502679e-6,3.2040907434610456e-5,0.610526878385931,-0.32556638004856947,-1.9593361326160668,92,PCNA;TXN;BCL2;FXN;SOD1;PRDX3;SPHK1;PPP5C;PARK7;HDAC2;CFL1;PPIF;EEF2;RPS3;EZH2;SRC;TRPA1;PRKCD;GPX1;KLF2;ZNF580;CDK1;HMOX1;CAPN2;CASP3;RELA;SIRPA;CRK;PDGFD,C5:GO:BP,go_bp,primary_adjacent_state,Response to Hydrogen Peroxide,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,4.530457092007598e-6,3.2195953268611366e-5,0.610526878385931,-0.3308547179245175,-2.0322675625001487,96,SKA3;ARL2;SPECC1L;DRG1;HAUS8;HAUS5;HAUS1;HAUS6;HAUS2;FKBP4;CLIP1;RPS3;CLASP2;PAK1;NAV3;MAP1B;ARHGEF2;CIB1;GBA2;TBCD;MAP1S;GAS2L1;SKA1;SPAST;HDGFL3;KIF21A;SKA2;CDK5R1;CDK5RAP2;EML2;MAPRE3;BMERB1;HAUS4;MECP2;MAPRE1,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Microtubule Polymerization or Depolymerization,negative,ETP_reference_balanced_threshold_2_24
GOBP_SISTER_CHROMATID_COHESION,4.640555775472456e-6,3.291093543831999e-5,0.610526878385931,-0.39776236849850977,-2.1458464401580204,58,FEN1;MCMBP;RAD51C;DDX11;PHB2;DSCC1;SMC3;SMC1A;SLF1;MAU2;ESCO2;SMC5;PDS5B;PPP2R1A;NAA10;CDCA5;CTCF;POGZ;MACROH2A1;MRE11;SLF2,C5:GO:BP,go_bp,primary_adjacent_state,Sister Chromatid Cohesion,negative,ETP_reference_balanced_threshold_2_24
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,4.731561489588088e-6,3.348786784875814e-5,0.610526878385931,-0.3391324751867146,-1.9849207873703447,87,SLC19A1;ATIC;PM20D2;NIT2;DHFR;SDHA;GRHPR;MTHFD1;L2HGDH;AASDHPPT;ACOT8;ACLY;SDHB;FH;ACSF3;IDH1;MDH2;SLC46A1;SLC25A32;ME1;GCLM;SHMT1;GPT2;DLD;NAGS;SDHAF3;OGDH;MDH1;SUCLG2;GOT2;AADAT;ADSS2;MTHFD2L;MTHFD1L;IDH2;PCK2;D2HGDH;GGT1;FAHD1;ALDH4A1;FAHD2A,C5:GO:BP,go_bp,primary_adjacent_state,Dicarboxylic Acid Metabolic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,4.873368679896979e-6,3.442126798754119e-5,0.610526878385931,-0.6012904532350869,-2.5986932479154685,24,NME6;NME2;CDA;NME1;CTPS1;DCK;UMPS;NME4;DHODH;UPP1;NME3;UCK2;CAD,C5:GO:BP,go_bp,primary_adjacent_state,Pyrimidine Ribonucleotide Biosynthetic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT,5.294114492450783e-6,3.7317050934592104e-5,0.610526878385931,-0.3467996064024235,-1.9723259737818177,78,SLC29A1;SLC19A1;SLC37A4;RFT1;SLC15A4;SLC25A5;ABCC4;G6PC3;CPTP;MFSD2A;GUK1;SLC25A6;SLC35A3;CD47;LRRC8D;SLC35A4;SPNS1;SLC35C2;SLC35C1;LRRC8C;SCARB1;SLC35B1;SLC25A19;SLC35B2;SLC25A24;TMEM241;SLC17A9;SLC35B4,C5:GO:BP,go_bp,primary_adjacent_state,Carbohydrate Derivative Transport,negative,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,5.70999895241915e-6,4.016688918253471e-5,0.610526878385931,-0.508946506554233,-2.4811589519315755,36,YWHAB;POLR1A;EI24;FERMT1;RAB23;SUMO1;PKIG;FBXO4;SIRT6;MFHAS1;MTOR;MDFIC;TMEM98;MAGED1,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Protein Localization to Nucleus,negative,ETP_reference_balanced_threshold_2_24
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION,6.028699188531186e-6,4.232293276483027e-5,0.610526878385931,-0.4152456076487297,-2.2384079702899573,59,TXN;ARL2;CHCHD10;BARD1;CAV1;PARK7;TSPO;RER1;FBN1;GPAA1;DBN1;VPS13A;SRGN;BBS4;INSIG1;KDELR2;ANKRD13C;KDELR1;TMED2;TAF3;SORL1,C5:GO:BP,go_bp,primary_adjacent_state,Maintenance of Protein Location,negative,ETP_reference_balanced_threshold_2_24
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,6.071211810829149e-6,4.2535277898899976e-5,0.610526878385931,-0.34493383678455725,-1.9617149297942402,78,LAMTOR1;VPS25;NAGPA;LAMTOR5;AP4M1;VPS4A;HSPA8;VPS53;HGS;VPS13A;GBP1;SNF8;CD81;GLMP;STAM;VPS36;VPS54;AP3D1;ATP13A2;KPTN;PTPN23;MEAK7;LMBRD1;MVB12A;SNX16;NCOA4;SORL1;MVB12B;ROCK2,C5:GO:BP,go_bp,primary_adjacent_state,Protein Localization to Vacuole,negative,ETP_reference_balanced_threshold_2_24
GOBP_PROTEIN_ACYLATION,6.120920279049138e-6,4.2797079693029055e-5,0.610526878385931,-0.3700927312852835,-2.0788701986635143,69,ZDHHC14;DSCC1;CEP295;HAT1;FAM161A;SPHK1;NAA20;ESCO2;KAT2A;NMT1;ZDHHC5;KAT6A;CLOCK;KAT2B;NAA10;ZDHHC16;NAT10;ZDHHC9;ZDHHC12;CDYL;BLOC1S1;ZDHHC18;DIP2A;ZDHHC21;ING5;NAA80;ZDHHC6;ZDHHC8;NAA16;ZDHHC17,C5:GO:BP,go_bp,primary_adjacent_state,Protein Acylation,negative,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,6.502596447601917e-6,4.519239374806302e-5,0.610526878385931,-0.6117429000652279,-2.6182492173044127,23,PARP1;PPP1CA;SUPT4H1;NELFCD;VHL;NELFE;EZH2;SIRT6;RNF8;RNF168;TCERG1;WDR82;NELFA;NELFB,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Dna Templated Transcription Elongation,negative,ETP_reference_balanced_threshold_2_24
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,6.4964522508634414e-6,4.519239374806302e-5,0.610526878385931,-0.5347560144084459,-2.5403445341527844,33,TYMS;SLC19A1;ATIC;PM20D2;DHFR;MTHFD1;QDPR;AASDHPPT;PCBD1;SPR;GGH;SLC46A1;SLC25A32;GCH1;SHMT1;PTS;PCBD2;MTR;MTHFD2L;MTHFD1L,C5:GO:BP,go_bp,primary_adjacent_state,Pteridine Containing Compound Metabolic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_INTERFERON_BETA_PRODUCTION,6.4814718801158065e-6,4.519239374806302e-5,0.610526878385931,-0.3930734579530024,-2.1205507289516596,58,DHX9;POLR3B;POLR3G;OAS3;TOMM70;RNF135;TRAF3IP1;HMGB1;HSP90AA1;TRIM65;PTPRS;NLRX1;TICAM1;TLR3;RIPK2;PTPN11;YY1;TRIM56;OAS1;POLR3F;SIRPA;TRAIP;NMI;ISG15;ATG9A,C5:GO:BP,go_bp,primary_adjacent_state,Interferon Beta Production,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,6.863585576872682e-6,4.760582956118892e-5,0.610526878385931,-0.4063532144208708,-2.1706003215308742,55,YWHAB;RAN;IPO5;EI24;FERMT1;HYAL2;TRIM28;RAB23;PRKD1;HSP90AA1;SUMO1;PKIG;SIRT6;MAPK14;PRKCD;TPR;ZPR1;MDFIC;CDK1;TARDBP;EFCAB7,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Protein Import into Nucleus,negative,ETP_reference_balanced_threshold_2_24
GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY,7.069338265019688e-6,4.893506008600455e-5,0.610526878385931,-0.659900375652596,-2.7321882893581897,21,SET;ATAD2;SUPT16H;SSRP1;HMGA1;SMARCD1;RPL23;GRWD1;SMARCA4;ARID1A;H2AC25;ARID2;ATAD2B;SMARCE1;SMARCD2,C5:GO:BP,go_bp,primary_adjacent_state,Protein Dna Complex Disassembly,negative,ETP_reference_balanced_threshold_2_24
GOBP_HISTONE_MRNA_CATABOLIC_PROCESS,7.14866314661125e-6,4.938558524391995e-5,0.610526878385931,-0.7429922982443627,-2.752306305662768,15,EXOSC4;ERI1;SSB;TUT1;TENT4B;MTPAP;UPF1;TENT2;LSM1;EXOSC10;ATM,C5:GO:BP,go_bp,primary_adjacent_state,Histone Mrna Catabolic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,7.2672605347316095e-6,5.010508853767241e-5,0.610526878385931,-0.39743602557936086,-2.13230402929673,57,CNOT9;DHX9;HNRNPD;NT5C3B;DCPS;CNOT10;TENT4B;CNOT6L;SYNCRIP;YBX1;MLH1;POLR2G;CNOT11,C5:GO:BP,go_bp,primary_adjacent_state,Nuclear Transcribed Mrna Catabolic Process Deadenylation Dependent Decay,negative,ETP_reference_balanced_threshold_2_24
GOBP_VACUOLAR_ACIDIFICATION,7.510061803618786e-6,5.167637764871022e-5,0.610526878385931,-0.4988814711977663,-2.4257458731701105,35,CLN6;ATP6V0A2;ATP6V0B;ATP6V1F;PPT1;ATP6AP1;ATP6V0E1;TCIRG1;TMEM199;ATP6V0D1;ATP6V0C;TMEM9;CLN3;ATP6V1A;TMEM106B;SNAPIN,C5:GO:BP,go_bp,primary_adjacent_state,Vacuolar Acidification,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,7.68992152337896e-6,5.280920364965986e-5,0.5933254763964051,-0.4813655517290418,-2.365433765356392,38,BAX;FXN;PRELID1;BID;PLAUR;PARL;TRIAP1;PPIF;HIGD1A;GHITM;TP53;PLSCR3;GPX1;BAD,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Release of Cytochrome c from Mitochondria,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,7.761661944253326e-6,5.3196528898558376e-5,0.5933254763964051,-0.4384246208331578,-2.266963024770119,46,NSD2;PAXIP1;ATAD5;PHB2;MSH2;EXOSC3;PHB1;EXOSC6;CLCF1;RIF1,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Immunoglobulin Production,negative,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,7.931245623043752e-6,5.4251597279518216e-5,0.5933254763964051,-0.5229535350138439,-2.4205177448194313,30,PARP1;ACD;TENT4B;TERF1;TINF2;GNL3L;PINX1;NAT10;TP53;TERF2;ERCC4;EXOSC10;MCRS1;POT1;HNRNPC;CTC1,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Telomere Maintenance via Telomere Lengthening,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,7.961786574046318e-6,5.428510803639144e-5,0.5933254763964051,-0.4968920869397062,-2.416072752533754,35,SREBF2;UBE2L3;ARIH2;TOMM70;UBL5;NMT1;RAC2;MICALL2;RNF31;TOMM7;BAP1;UBE2D3;SAE1;LEPROT,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Establishment of Protein Localization to Mitochondrion,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,7.967450977659527e-6,5.428510803639144e-5,0.5933254763964051,-0.3239968018854744,-1.9030864138412962,88,NUP62;CEP295;SNX4;MNS1;STIL;CCP110;CNOT6L;WRAP73;CEP120;CEP135;ARHGEF5;SRC;RAB11FIP3;WDR45;MAPK9;BBS4;CCDC15;ATMIN;PLK4;PPP1R35;SNX7;KCTD17;ENTR1;MSN;SEPTIN7;CENPJ;SDC4;RHOA;DZIP1;SEPTIN9;STX18;ATG2A;LRSAM1;SASS6;CAPRIN1,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Organelle Assembly,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_HIPPO_SIGNALING,8.190068338414613e-6,5.558347749045377e-5,0.5933254763964051,-0.47977138898510563,-2.3576000382264906,38,STRN4;STRIP1;SRC;MAPK14;PPP2R1A;NUAK2;WWC1;LIMD1;SCHIP1;TIAL1;WWC3;AARS1;YWHAE;NF2;MARK3;WWC2;PPP2CA;SLMAP;STK4;SIKE1;STRN3;MAP4K4;AJUBA;STK3;MOB3B;NEK8;DLG5;VCP;MOB4;CORO7;SIRT1;SHANK2;ARRDC3;CIT;WTIP;FRMD6;MAP2K3;VGLL4,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Hippo Signaling,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,8.182937658074071e-6,5.558347749045377e-5,0.5933254763964051,-0.33398106459567545,-1.989819857576753,91,BAX;SGTA;STUB1;CAV1;PARK7;BFAR;MAGEA3;TMX1;BOK;AKT2;UBQLN2;UBXN2A;PTPN1;ERP29;TMEM33;COPS5;RACK1;RNFT1;RNFT2;IKBKG;WFS1;BCAP31;ATAD3A;DDRGK1;PTPN2;USP25;USP14;UFL1;SYVN1;BCL2L1;NFE2L1;PIGBOS1;AKT1;SVIP;RNF185;CLU;NR1H3;ATF6;LRRK2;GRINA;UBXN1;BBC3,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Response to Endoplasmic Reticulum Stress,negative,ETP_reference_balanced_threshold_2_24
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS,8.223189717131674e-6,5.5699261599634075e-5,0.5933254763964051,-0.5219331446934307,-2.415794814937837,30,UXS1;FPGT;GFUS;GMPPB;CMAS;GNPDA2;PMM1;SLC35C1;GMDS;GNPDA1;GFPT2;FUOM,C5:GO:BP,go_bp,primary_adjacent_state,Nucleotide Sugar Biosynthetic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,8.30537650791266e-6,5.6146287971620095e-5,0.5933254763964051,-0.341133028486573,-1.9400988933596979,78,BAG2;ZYG11B;ELOB;KEAP1;STUB1;HSPBP1;SUMO2;RAD23A;SUMO1;SIRT6;DDA1;PAQR3;HECTD1;TRIB3;MAPK9;RBX1;RACK1,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Proteasomal Ubiquitin Dependent Protein Catabolic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_VIRAL_TRANSLATION,8.580026818297833e-6,5.789014203474102e-5,0.5933254763964051,-0.5885876922198524,-2.543793691299246,24,EIF3L;EIF3G;SSB;PTBP1;OAZ1;DENR;FURIN;EIF3D;EIF3A;PEG10;SHFL;MCTS1;PCBP2,C5:GO:BP,go_bp,primary_adjacent_state,Viral Translation,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE,9.015324290985735e-6,6.070901872065734e-5,0.5933254763964051,-0.4077263742802197,-2.197875062554107,59,CDC25A;RAD51AP1;ANAPC13;PKMYT1;MSX1;ANAPC1;ZWINT;ANAPC5;CDC23;RAD1;INSR;FBXO5;YTHDC2;STK35;ANAPC7;CDC26;MSX2;CDC25B;ANAPC15,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Meiotic Cell Cycle,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE,9.320342691208458e-6,6.264137297114522e-5,0.5933254763964051,-0.6733025094255292,-2.698537900909801,19,UCHL5;ACTL6A;RUVBL1;NFRKB;RTEL1;ACTR5;INO80E;TFPT;YY1;ERCC4;RUVBL2;INO80C;MCRS1;INO80,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Telomere Maintenance in Response to Dna Damage,negative,ETP_reference_balanced_threshold_2_24
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,9.45593861624109e-6,6.342977779714526e-5,0.5933254763964051,-0.5821961500213831,-2.5503892774457237,25,PGD;RPE;TALDO1;DERA;G6PC3;RPIA;TKT;PRPS2;G6PD;TP53;MLST8;TIGAR;MTOR,C5:GO:BP,go_bp,primary_adjacent_state,Glucose 6 Phosphate Metabolic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,9.556603692121942e-6,6.398127722833764e-5,0.5933254763964051,-0.3381823186789238,-1.9791467329620296,84,DNAJA3;FADD;CDC37;SMIM30;OAS3;TTLL12;USP18;UBE2K;MUL1;PTPN1;TRIM65;EIF4E2;SAMHD1;TP53;PTPN11;USP27X;TRIM56;IKBKE;PPARG;PTPN2;IFNAR2;PARP14;OAS1;PARP9;NLRC5;MED1;JAK2;ISG15;IRAK1;CNOT7;WNT5A;RNF185;NR1H3,C5:GO:BP,go_bp,primary_adjacent_state,Interferon Mediated Signaling Pathway,negative,ETP_reference_balanced_threshold_2_24
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME,9.877541555674898e-6,6.600253201364268e-5,0.5933254763964051,-0.5182906017695965,-2.3989351148056377,30,RBM17;SRSF7;SRSF3;SNRPC;PSIP1;DCPS;SRSF1;CLNS1A;SNRNP200;SFSWAP;UPF1;NCBP2;EXOSC10;PRPF40A;SF3A1;CWC15;UPF3B;WBP4;UPF3A;RBM22;C9orf78,C5:GO:BP,go_bp,primary_adjacent_state,Mrna Cis Splicing via Spliceosome,negative,ETP_reference_balanced_threshold_2_24
GOBP_MEMBRANE_FISSION,1.0174893350560886e-5,6.785871180720222e-5,0.5933254763964051,-0.44281981797548725,-2.2775589068286255,45,VPS25;CHMP6;EXOC2;SLC25A46;EXOC6;VPS4A;HGS;SNF8;STAM;VPS36;EXOC5;CHMP1A;SPAST;MVB12A;DNM1L;EXOC1;MVB12B,C5:GO:BP,go_bp,primary_adjacent_state,Membrane Fission,negative,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,1.0535861005229382e-5,7.013122066436755e-5,0.5933254763964051,-0.3849707412171277,-2.099577923204503,60,SKA3;NME6;XRCC3;ZWINT;RAD1;FBXO5;DYNC1LI1;AURKAIP1;PSMG2;ZW10;ANAPC15;CHEK1;KLHL22;MAD1L1;MTBP;TPR;SKA1;LCMT1;MAD2L1;ATM;CDK5RAP2;MAD2L1BP;KNTC1,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Nuclear Division,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,1.119258030376114e-5,7.435990132843608e-5,0.5933254763964051,-0.36008404134528854,-2.0427999704748183,71,BCL2;BANF1;TRIM28;SRPK1;PPIA;OAS3;PPIE;LARP1;RAD23A;VAPB;TARBP2;APOBEC3G;PPIH;PPID;PLSCR1;SHFL;FAM111A;ILF3;TNIP1;DDX5;PDE12;OAS1;EIF2AK2;HMGA2;HACD3;ADARB1;RNASEL;ISG15;CNOT7,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Viral Genome Replication,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,1.1462664272169146e-5,7.600864186593231e-5,0.5933254763964051,-0.48812841957967446,-2.3734605667546487,35,PAGR1;CNOT9;PHB2;PARP1;BRCA1;SKP2;HDAC2;PAK1;HDAC1;SRC,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Intracellular Estrogen Receptor Signaling Pathway,negative,ETP_reference_balanced_threshold_2_24
GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,1.1512813905528216e-5,7.619549355796155e-5,0.5933254763964051,-0.6457559770273945,-2.673626176485361,21,MCUR1;LETM1;VDAC1;MCU;MAIP1;GHITM;AFG3L2;MCUB;HSPA9;LETM2,C5:GO:BP,go_bp,primary_adjacent_state,Mitochondrial Calcium Ion Transmembrane Transport,negative,ETP_reference_balanced_threshold_2_24
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,1.1658112659070726e-5,7.686375418566023e-5,0.5933254763964051,-0.7029064806647594,-2.7043615953718594,17,BOP1;UTP20;RPS21;RPP40;ABT1;RRS1;BMS1;NOP14;TSR1;UTP23,C5:GO:BP,go_bp,primary_adjacent_state,Endonucleolytic Cleavage of Tricistronic Rrna Transcript Ssu Rrna 5 8s Rrna Lsu Rrna,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,1.1647210906879652e-5,7.686375418566023e-5,0.5933254763964051,-0.4049172689896041,-2.1509239692669673,54,SKA3;XRCC3;ZWINT;FBXO5;DYNC1LI1;PSMG2;ZW10;ANAPC15;KLHL22;KAT2B;MAD1L1;TPR;SKA1;CDK1;LCMT1;MAD2L1;ATM;CDK5RAP2;MAD2L1BP;KNTC1;BUB3,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Mitotic Sister Chromatid Segregation,negative,ETP_reference_balanced_threshold_2_24
GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE,1.1778789837528687e-5,7.751203635018878e-5,0.5933254763964051,-0.5327566330295684,-2.491096374683685,31,SSBP1;ENDOG;PARP1;DNAJA3;DNA2;MPV17;LIG3;RRM1;MGME1;TP53;TYMP;TEFM,C5:GO:BP,go_bp,primary_adjacent_state,Mitochondrial Genome Maintenance,negative,ETP_reference_balanced_threshold_2_24
GOBP_MITOCHONDRIAL_DNA_REPLICATION,1.202653530025266e-5,7.899247049484133e-5,0.5933254763964051,-0.7315860289654013,-2.7100534492943322,15,SSBP1;ENDOG;DNAJA3;DNA2;LIG3;RRM1;MGME1,C5:GO:BP,go_bp,primary_adjacent_state,Mitochondrial Dna Replication,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION,1.2224610817714415e-5,8.014168301669866e-5,0.5933254763964051,-0.5119726471105851,-2.3696921317503707,30,SKA3;NCAPD3;ANAPC5;CDC23;ANAPC7;NCAPH2;MAD1L1;PLSCR1;NCAPG;SKA1;CDC16;ANAPC11;MAD2L1BP;NCAPG2;SMC2,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Chromosome Separation,negative,ETP_reference_balanced_threshold_2_24
GOBP_TELOMERE_CAPPING,1.2337079067360898e-5,8.072639661435395e-5,0.5933254763964051,-0.5632168524022065,-2.514823042336511,27,PRKDC;ACD;NABP2;HNRNPD;DCLRE1B;RTEL1;TERF1;TINF2;RAD50;NBN;TERF2;SMG6;MRE11;ERCC4;ATM;POT1;CTC1,C5:GO:BP,go_bp,primary_adjacent_state,Telomere Capping,negative,ETP_reference_balanced_threshold_2_24
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,1.2503452499148622e-5,8.166096660460907e-5,0.5933254763964051,-0.32886598392554495,-1.959344809229762,91,SRM;HELLS;MRPL15;SRSF7;CACYBP;SRSF3;SLC25A5;EEF1E1;RIF1;RPS16;EED;XRCC5;NUP35;MYBL2;UBXN2A;NCL;WDR35;PMM1;GCLM;SHMT1;MTF2;CACNB4;GFPT2;POLR1F;PHC1,C5:GO:BP,go_bp,primary_adjacent_state,Response to Leukemia Inhibitory Factor,negative,ETP_reference_balanced_threshold_2_24
