DATASET	NLME_RESULT_ID	NLME_CURVE_ID	COSMIC_ID	CELL_LINE_NAME	SANGER_MODEL_ID	TCGA_DESC	DRUG_ID	DRUG_NAME	PUTATIVE_TARGET	PATHWAY_NAME	COMPANY_ID	WEBRELEASE	MIN_CONC	MAX_CONC	LN_IC50	AUC	RMSE	Z_SCORE	CELL_LINE_NAME_RAW	CELL_LINE_KEY	selected	selection_reason	selection_sort_columns
GDSC2	401	18964991	724831	NCIH1299	SIDM00649	UNCLASSIFIED	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.569541	0.973722	0.028865	0.898724	NCI-H1299	NCIH1299	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18965273	724834	NCIH2087	SIDM00708	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	7.513253	0.980429	0.043382	1.324796	NCI-H2087	NCIH2087	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18965723	724839	SW756	SIDM01174	CESC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	8.021844	0.98269	0.046911	1.554417	SW756	SW756	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18966006	724855	NCIH727	SIDM01119	UNCLASSIFIED	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.735876	0.963914	0.017084	0.973822	NCI-H727	NCIH727	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18966286	724859	CALU6	SIDM00921	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.751578	0.906158	0.069233	0.077941	Calu-6	CALU6	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18966568	724863	LU65	SIDM00547	UNCLASSIFIED	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.549409	0.938394	0.070184	0.43815	LU-65	LU65	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18966850	724866	NCIH1355	SIDM00645	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	3.297355	0.811387	0.07179	-0.578618	NCI-H1355	NCIH1355	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18967132	724868	NCIH1792	SIDM00771	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.332104	0.988192	0.028909	0.791525	NCI-H1792	NCIH1792	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18967392	724869	HPAFII	SIDM00669	PAAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	3.384219	0.833513	0.084055	-0.5394	HPAF-II	HPAFII	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18967661	724870	MIAPACA2	SIDM00505	PAAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	2.860687	0.827245	0.153437	-0.775767	MIA-PaCa-2	MIAPACA2	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18967942	724872	SHP77	SIDM01078	SCLC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.024355	0.969523	0.030409	0.201096	SHP-77	SHP77	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18968571	724878	SW1573	SIDM01163	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	2.588036	0.75594	0.127793	-0.898865	SW1573	SW1573	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18968853	735784	TE5	SIDM00347	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	7.162099	0.983623	0.033262	1.166255	TE-5	TE5	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18969136	749709	HCC1954	SIDM00872	BRCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	-1.156083	0.357914	0.185726	-2.589278	HCC1954	HCC1954	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18969421	749710	HCC1143	SIDM00866	BRCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	3.256842	0.836414	0.098182	-0.59691	HCC1143	HCC1143	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18969704	749711	HCC1187	SIDM00885	BRCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	0.827403	0.614029	0.0891	-1.693764	HCC1187	HCC1187	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18970351	749714	HCC1937	SIDM00874	BRCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.138551	0.962255	0.027999	0.704139	HCC1937	HCC1937	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18970630	749715	HCC2157	SIDM00774	BRCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	-2.075097	0.237242	0.130041	-3.004199	HCC2157	HCC2157	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18971084	749717	HCC38	SIDM00675	BRCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.359202	0.905505	0.05711	-0.09921	HCC38	HCC38	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18971514	753532	BB49HNC	SIDM00174	HNSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.136834	0.938938	0.106114	0.251878	BB49-HNC	BB49HNC	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18972314	753538	CA922	SIDM00489	HNSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	3.409677	0.872096	0.162404	-0.527906	Ca9-22	CA922	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18972594	753539	CADOES1	SIDM00961	UNCLASSIFIED	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.195966	0.974279	0.120255	0.278576	CADO-ES1	CADOES1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18973055	753541	CAL33	SIDM00942	HNSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	3.054519	0.847216	0.107346	-0.688255	CAL-33	CAL33	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18973523	753546	CP66MEL	SIDM00190	SKCM	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.771144	0.973598	0.045452	0.989745	CP66-MEL	CP66MEL	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18973775	753547	CPCN	SIDM00953	SCLC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.019122	0.965236	0.035618	0.198734	CPC-N	CPCN	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18974053	753548	CTV1	SIDM00951	LAML	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.331401	0.992764	0.10747	0.339723	CTV-1	CTV1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18974521	753551	DMS79	SIDM00524	SCLC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.441638	0.989831	0.028502	0.840978	DMS-79	DMS79	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18974773	753552	DSH1	SIDM00970	BLCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	-0.424399	0.455647	0.122856	-2.258934	DSH1	DSH1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18975053	753554	EBC1	SIDM00486	LUSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.754257	0.977478	0.070804	0.982121	EBC-1	EBC1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18975334	753555	ECGI10	SIDM00278	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	-0.871045	0.397002	0.130391	-2.460588	EC-GI-10	ECGI10	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18975615	753556	EPLC272H	SIDM01044	LUSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.248966	0.906698	0.073568	-0.14898	EPLC-272H	EPLC272H	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18975903	753558	HA7RCC	SIDM00188	KIRC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.916683	0.982094	0.033448	1.055453	HA7-RCC	HA7RCC	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18976504	753562	HSC2	SIDM00590	HNSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	2.390689	0.796228	0.089971	-0.987964	HSC-2	HSC2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18976785	753563	IM9	SIDM00632	MM	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.248697	0.986864	0.045152	0.302383	IM-9	IM9	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18977253	753565	ISTSL2	SIDM00230	SCLC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.679573	0.984763	0.02913	0.948402	IST-SL2	ISTSL2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18977515	753566	J82	SIDM00693	BLCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.64413	0.975076	0.040241	0.9324	J82	J82	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18977798	753569	KNS62	SIDM00606	LUSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	0.306965	0.544219	0.119771	-1.928734	KNS-62	KNS62	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18978260	753572	KP4	SIDM00301	PAAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.403296	0.947657	0.042569	-0.079303	KP-4	KP4	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18978540	753573	KYSE140	SIDM01032	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.54702	0.934755	0.083178	-0.014413	KYSE-140	KYSE140	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18978820	753574	KYSE410	SIDM01028	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	7.224075	0.964156	0.045613	1.194236	KYSE-410	KYSE410	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18979101	753575	KYSE520	SIDM01025	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	7.143482	0.960976	0.070812	1.15785	KYSE-520	KYSE520	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18979384	753576	KYSE70	SIDM01024	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.705923	0.914038	0.09366	0.057329	KYSE-70	KYSE70	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18980562	753583	LB771HNC	SIDM00182	HNSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.031896	0.961619	0.064287	0.655985	LB771-HNC	LB771HNC	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18980845	753584	LB831BLC	SIDM00181	BLCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.490036	0.926013	0.063327	-0.040141	LB831-BLC	LB831BLC	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18981125	753585	LB996RCC	SIDM00180	KIRC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.958969	0.976637	0.037548	1.074545	LB996-RCC	LB996RCC	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18981408	753586	LCLC103H	SIDM00345	UNCLASSIFIED	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.42885	0.971128	0.028174	0.835204	LCLC-103H	LCLC103H	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18981870	753589	LU165	SIDM00292	SCLC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	8.278998	0.978695	0.038651	1.670518	LU-165	LU165	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18982150	753592	LXF289	SIDM00339	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.70678	0.974403	0.055838	0.5092	LXF-289	LXF289	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18982433	753594	MS1	SIDM00245	SCLC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.478522	0.982799	0.016127	0.406146	MS-1	MS1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18983073	753600	NCIH1563	SIDM00751	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.809203	0.984253	0.053769	1.006928	NCI-H1563	NCIH1563	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18983892	753608	PC14	SIDM00237	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.684778	0.961945	0.071262	0.499267	PC-14	PC14	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18984177	753610	SBC3	SIDM00367	SCLC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.125349	0.97791	0.034537	0.698178	SBC-3	SBC3	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18984459	753612	SKMM2	SIDM00391	MM	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.431417	0.980386	0.053343	0.836363	SK-MM-2	SKMM2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18984721	753614	TE15	SIDM00249	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	2.009153	0.736072	0.151587	-1.160222	TE-15	TE15	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18984972	753615	U266	SIDM00417	MM	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.210348	0.949591	0.057942	0.285069	U-266	U266	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18985251	753616	BE2M17	SIDM01229	NB	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.739861	0.969934	0.044245	0.524136	BE2-M17	BE2M17	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18985534	753618	KELLY	SIDM01009	NB	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.800556	0.990764	0.044024	0.551539	KELLY	KELLY	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18985807	753620	SIMA	SIDM00395	NB	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.726226	0.973474	0.042815	0.51798	SIMA	SIMA	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18986086	753621	TE1	SIDM00369	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	0.595856	0.573824	0.123982	-1.798304	TE-1	TE1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18986551	753623	TE8	SIDM00326	ESCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	-1.606091	0.326952	0.125812	-2.79245	TE-8	TE8	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18986822	753624	CAPAN1	SIDM00934	PAAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	2.059323	0.734281	0.113395	-1.137571	CAPAN-1	CAPAN1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18987102	905933	OVCAR3	SIDM00105	OV	1804	Acetalax		Unclassified	1043	Y	0.030016	30	-0.965863	0.385762	0.122908	-2.503397	OVCAR-3	OVCAR3	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18987383	905934	PC3	SIDM00088	PRAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	2.891992	0.790471	0.063186	-0.761633	PC-3	PC3	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18987666	905935	DU145	SIDM00120	PRAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	6.404641	0.972727	0.056395	0.824274	DU-145	DU145	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18987948	905936	HCT116	SIDM00783	COREAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.141817	0.926221	0.095288	-0.197356	HCT-116	HCT116	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18988231	905937	HCT15	SIDM00789	COREAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	3.890922	0.902717	0.089177	-0.310632	HCT-15	HCT15	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18988512	905938	HL60	SIDM00829	LAML	1804	Acetalax		Unclassified	1043	Y	0.030016	30	4.958232	0.971925	0.081271	0.171243	HL-60	HL60	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18988806	905939	HT29	SIDM00136	COREAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.832951	0.959936	0.059978	0.566165	HT-29	HT29	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18989092	905940	K562	SIDM00791	LCML	1804	Acetalax		Unclassified	1043	Y	0.030016	30	5.872961	0.98089	0.01866	0.584229	K-562	K562	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18989374	905941	NCIH226	SIDM00139	LUSC	1804	Acetalax		Unclassified	1043	Y	0.030016	30	7.91433	0.959841	0.040033	1.505876	NCI-H226	NCIH226	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18989654	905942	NCIH23	SIDM00138	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	-0.412923	0.452677	0.12563	-2.253752	NCI-H23	NCIH23	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18990114	905944	NCIH522	SIDM00116	LUAD	1804	Acetalax		Unclassified	1043	Y	0.030016	30	3.282516	0.863484	0.096773	-0.585318	NCI-H522	NCIH522	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	18990397	905945	T47D	SIDM00097	BRCA	1804	Acetalax		Unclassified	1043	Y	0.030016	30	1.759994	0.715316	0.158959	-1.272714	T47D	T47D	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
