collection_id	collection_label	pathway_id	pathway_label	ranking_id	pval	padj	log2err	ES	NES	size	direction	leading_edge_genes	model_id
C2:CP:REACTOME	Reactome	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	g Beta Gamma Signalling Through Pi3kgamma	primary_adjacent_state	0.00306310273350788	0.00549966172607096	0.431707695803346	-0.477371861106897	-1.88190754716104	18	negative	GNG11;GNG10;AKT2;GNB4;GNG5;RHOA;GNB2;GNB1;GNG2;AKT1;GNB5	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	Chromatin Modifications During the Maternal to Zygotic Transition Mzt	primary_adjacent_state	0.00308101939728689	0.00552217612742345	0.431707695803346	-0.29649544710307	-1.60036962893774	58	negative	UNG;UHRF1;H2AX;H4C3;H3C1;H3-3A;H2AC14;METTL23;H3C3;H3C8;H3C7;H4C9;H3C2;H2BC12;H4C8;H2BC9;H4C2;H2BC21;H2AJ;H3-3B;H2AC20;H3C10;H2AC4;H4C4;H4C5;H4C16;H2BC3;H2BC17;H3C14;H2AC8	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	Traf6 Mediated Induction of Tak1 Complex Within Tlr4 Complex	primary_adjacent_state	0.00322488336506549	0.00576995682216422	0.431707695803346	-0.513419019103893	-1.94049518191152	16	negative	RPS27A;UBA52;TICAM1;TAB2;TICAM2;LY96;TAB1;TLR4;IRAK2;SARM1;CD14;TAB3;UBB;MAP3K7;UBC	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	primary_adjacent_state	0.00325766059248702	0.00581846509301594	0.256635016972443	0.41625997466819	1.54023858482573	85	positive	XK;NTSR1;ACKR1;CXCL13;HCRTR2;NMBR;RLN3;NPSR1;GPR37L1;TACR2;XCL1;NMU;EDN2;F2RL3;ACKR2;CCL28;GALR2;F2;GHRL;CCR1;ACKR3;CXCL5;CCR10;CXCL9;ACKR4;GAL;CXCR5;CXCL12;OXTR;CCR7	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	Transport of Vitamins Nucleosides and Related Molecules	primary_adjacent_state	0.00333194940200217	0.00594081950669485	0.431707695803346	-0.399034021272305	-1.79479272079124	27	negative	SLC29A1;ARL2;SLC25A5;SLC5A6;SLC35A3;SLC27A4;SLC25A6;PDZD11;SLC35C1;SLC35B2;SLC35B4	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SULFUR_AMINO_ACID_METABOLISM	Sulfur Amino Acid Metabolism	primary_adjacent_state	0.00337359558696541	0.00600464933763168	0.431707695803346	-0.40773589813641	-1.75911905933631	24	negative	ETHE1;MRI1;SLC25A10;ADO;TXN2;AHCY;MPST;GOT2;MTR;APIP;TST	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	Anti Inflammatory Response Favouring Leishmania Parasite Infection	primary_adjacent_state	0.00341975318064018	0.00607627425003023	0.431707695803346	-0.294503130871272	-1.58961586384704	58	negative	PRKACA;GNG11;CALM1;ADCY3;PRKAR2A;GNG10;ADCY7;FURIN;GNB4;SRC;MAPK14;GNG5;LYN;GNB2;RHBDF2;ADCY6;PRKX;GGT1;GNB1;GNG2;ADORA2B;CREB1;ITPR2;GGT5;GNB5;GNAI3	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	Traf6 Mediated Nf Kb Activation	primary_adjacent_state	0.00345439931723666	0.00612723333126434	0.431707695803346	-0.406444279180967	-1.7535465514156	24	negative	TRIM4;RNF135;HMGB1;MAP3K1;TRAF2;NKIRAS1;IKBKG;CHUK;TRIM25;RELA	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SIGNALLING_TO_ERKS	Signalling to Erks	primary_adjacent_state	0.00356642510636821	0.00631503204179336	0.431707695803346	-0.375183765316105	-1.77370460229878	32	negative	YWHAB;MAPK12;SRC;MAPKAPK3;HRAS;MAP2K1;MAPK14;MAP2K2;RAP1A;SHC3;CRK;SHC1;MAPK3	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	Notch1 Intracellular Domain Regulates Transcription	primary_adjacent_state	0.00359186966829891	0.00634913967184679	0.431707695803346	-0.321852154546844	-1.65871614230763	45	negative	RPS27A;HDAC2;KAT2A;HDAC1;UBA52;KAT2B;RBX1;MAMLD1;CUL1;HDAC7	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	Budding and Maturation of Hiv Virion	primary_adjacent_state	0.00368060640052034	0.00649481576174294	0.431707695803346	-0.387585159231097	-1.75445224678187	28	negative	RPS27A;CHMP6;PPIA;VTA1;UBA52;VPS4A	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_EGFR_DOWNREGULATION	Egfr Downregulation	primary_adjacent_state	0.00373166504916305	0.00657361922039529	0.431707695803346	-0.384299111473795	-1.78938386969398	31	negative	RPS27A;PTPN3;SH3KBP1;EPS15L1;UBA52;EPN1;PTPN12;HGS;STAM;CDC42	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS	Defective Intrinsic Pathway for Apoptosis	primary_adjacent_state	0.00399114412978921	0.00701867298166699	0.407017918923954	-0.445689141959501	-1.90055051261797	23	negative	CDC25A;PRDX1;C1QBP;CAPNS1;CDC25B;LMNB1;TP53;CDK5R1;CAPN2;CAPN1;YWHAE;PRDX2	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_INTERLEUKIN_7_SIGNALING	Interleukin 7 Signaling	primary_adjacent_state	0.00400120000912751	0.00702432890491274	0.407017918923954	-0.357922077922078	-1.70054480268209	33	negative	SOCS2;H3C1;IL7R;H3C3;STAT5B;H3C8;STAT5A;H3C7;SMARCA4;BRWD1;H3C2;H3C10;HGF;H3C14;H3C4;JAK3;IL7;CRLF2;PIK3R2;SOCS1;JAK1;IRS2;CISH;IL2RG;H3C12;TSLP;PIK3R1;STAT3;IRS1;H3C6;H3C13;RAG1;PIK3R3	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	Sealing of the Nuclear Envelope Ne by Escrt Iii	primary_adjacent_state	0.00411429864311922	0.00721055410662704	0.407017918923954	-0.430205070888617	-1.88366581537127	25	negative	TUBA1B;TUBA1C;CHMP6;CC2D1B;VPS4A;TUBB3;TUBB4B;LEMD2;SPAST;TUBB6	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_TRIGLYCERIDE_CATABOLISM	Triglyceride Catabolism	primary_adjacent_state	0.00423078542147891	0.00740207261986174	0.407017918923954	-0.501467757173538	-1.89532473568595	16	negative	PRKACA;PPP1CA;CAV1;FABP5;PPP1CC	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES	Nfe2l2 Regulating Anti Oxidant Detoxification Enzymes	primary_adjacent_state	0.00446901955961354	0.00780558348252229	0.407017918923954	-0.47075609104575	-1.89392967371797	19	negative	TXN;PRDX1;GSR;SRXN1;TXNRD1;GCLM;NQO1;HMOX1	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_DARPP_32_EVENTS	Darpp 32 Events	primary_adjacent_state	0.00448785896994731	0.0078185603172346	0.407017918923954	-0.443535578931673	-1.87704578127115	22	negative	PRKACA;CALM1;PRKAR2A;PPP1CA;PPP3R1;PPP2R1A	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_RND2_GTPASE_CYCLE	Rnd2 Gtpase Cycle	primary_adjacent_state	0.00449167535264694	0.0078185603172346	0.407017918923954	-0.325577974188579	-1.64391897794966	41	negative	NUDC;CAV1;ANKRD26;PKP4;CKAP4;VANGL1;SCRIB;KTN1;ARHGAP1;FNBP1;WDR6;PRAG1;LRRC1;EPHA2;ALDH3A2	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	Rip Mediated Nfkb Activation via Zbp1	primary_adjacent_state	0.0045266398770533	0.00782636221167297	0.407017918923954	-0.498424775372425	-1.88382362002022	16	negative	DHX9;TICAM1;NKIRAS1;TLR3;IKBKG;CHUK;RELA	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	Cobalamin Cbl Vitamin B12 Transport and Metabolism	primary_adjacent_state	0.0045266398770533	0.00782636221167297	0.407017918923954	-0.498338640454105	-1.88349806839907	16	negative	PRSS3;CD320;MMAB;MMADHC;MTR;LMBRD1;LDLRAP1;MTRR;CUBN;ABCD4;MMAA;TCN1;ABCC1;TCN2;MMUT;MMACHC	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	Sema3a Pak Dependent Axon Repulsion	primary_adjacent_state	0.0045266398770533	0.00782636221167297	0.407017918923954	-0.498148580835649	-1.88277972770625	16	negative	HSP90AB1;NRP1;CFL1;PAK1;HSP90AA1;LIMK1;PAK2	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	Spry Regulation of Fgf Signaling	primary_adjacent_state	0.0045266398770533	0.00782636221167297	0.407017918923954	-0.49765496017408	-1.88091406149634	16	negative	RPS27A;UBA52;SRC;PPP2R1A;PTPN11;CBL;MAPK3	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	Piwi Interacting Rna Pirna Biogenesis	primary_adjacent_state	0.00491967766158274	0.00849161169486634	0.407017918923954	-0.427032002175347	-1.74351177350597	20	negative	POLR2F;POLR2I;POLR2J;POLR2E;POLR2L;HSP90AA1;POLR2K;POLR2G;POLR2H	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_ATTENUATION_PHASE	Attenuation Phase	primary_adjacent_state	0.00515645803142633	0.00888537315146786	0.407017918923954	-0.394793594957549	-1.70328131657757	24	negative	HSP90AB1;PTGES3;FKBP4;HSP90AA1;HSBP1;HSPA8;MRPL18	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_ERK_MAPK_TARGETS	Erk Mapk Targets	primary_adjacent_state	0.00517828312121904	0.00890803478306861	0.407017918923954	-0.437270650141937	-1.85053255727441	22	negative	MAPK14;PPP2R1A;DUSP3;ELK1;MEF2C;DUSP7;MAPK3;PPP2CA;RPS6KA5;RPS6KA3;DUSP6;DUSP4;RPS6KA2;VRK3;MAPK11;RPS6KA1;PPP2CB;PPP2R5D;MAPK7;MAPK1;MEF2A;PPP2R1B	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	Infection with Mycobacterium Tuberculosis	primary_adjacent_state	0.00588787350698981	0.0101086105102311	0.407017918923954	-0.433718356303747	-1.84950353688404	23	negative	KPNB1;RPS27A;UBA52;HGS;CORO1A;TRIM27;RNF213;VPS33B;ENO1;DUSP16;MAPK3;GSK3A;KPNA1	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	Activation of Irf3 Irf7 Mediated by Tbk1 Ikk Ikbke	primary_adjacent_state	0.00589586922651261	0.0101086105102311	0.407017918923954	-0.458222654694017	-1.80641705639985	18	negative	RPS27A;UBA52;TICAM1;PTPN11;IKBKE	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	Signaling by Moderate Kinase Activity Braf Mutants	primary_adjacent_state	0.00596190889318785	0.0102048007221732	0.407017918923954	-0.331957558153016	-1.69094694115653	42	negative	YWHAB;PEBP1;PHB1;CALM1;MAP3K11;ARRB2;SRC;HRAS;MAP2K1;MAP2K2;RAP1A;RAP1B;CSK;CAMK2G;ACTG1;ACTB	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION	Transcriptional Regulation of Brown and Beige Adipocyte Differentiation	primary_adjacent_state	0.00606412577078644	0.0103624911257865	0.407017918923954	-0.411024744605464	-1.79968418104833	25	negative	HDAC2;HDAC1;GATAD2A;RBBP7;RBBP4;SMAD1;PPARG;MBD3;PPARGC1B;DIO2;MTA3;NCOA1;GATAD2B;CHD4;PPARA;CHD3	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	Chk1 Chk2 Cds1 Mediated Inactivation of Cyclin b Cdk1 Complex	primary_adjacent_state	0.00609872817235827	0.0104043086927109	0.407017918923954	-0.523786875356981	-1.94455610487073	15	negative	YWHAB;CHEK2;SFN;YWHAH;CHEK1;YWHAQ;CDK1	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	Rho Gtpases Activate Wasps and Waves	primary_adjacent_state	0.00620071856089235	0.0105607594726973	0.407017918923954	-0.362234250929981	-1.74485507768975	35	negative	ARPC1B;ARPC1A;ACTR3;NCKAP1L;CDC42;ARPC3;ARPC5;WIPF2;ACTR2;ACTG1;ACTB;WIPF1;BRK1;PTK2;CYFIP1;MAPK3;ARPC2;ARPC4;ABI2;RAC1	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	Negative Regulation of Met Activity	primary_adjacent_state	0.00712750978843891	0.0121191267429251	0.407017918923954	-0.432395923585702	-1.80266720482889	21	negative	RPS27A;SH3KBP1;UBA52;PTPN1;HGS;STAM;PTPRJ;PTPN2;SH3GL1;CBL	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	Rho Gtpases Activate Iqgaps	primary_adjacent_state	0.00750592463997396	0.0127414621574434	0.407017918923954	-0.402962932547176	-1.76438529497807	25	negative	TUBA1B;CALM1;MEN1;TUBA1C;CLIP1;TUBB3;TUBB4B;CDC42;TUBB6;ACTG1;ACTB;TUBA4A	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	Signaling by Cytosolic Fgfr1 Fusion Mutants	primary_adjacent_state	0.00779091481447355	0.0132034150403702	0.407017918923954	-0.446627800243463	-1.7607075249496	18	negative	CEP43;BCR;CUX1;STAT5B;FGFR1OP2;STAT5A	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_SIGNALING_BY_PTK6	Signaling by Ptk6	primary_adjacent_state	0.0078627459808918	0.0133031962477362	0.380730400722792	-0.293323163749727	-1.55348708440706	52	negative	CCND1;RPS27A;CCNE1;CDK4;ELMO1;UBA52;ELMO2;PTPN1;PELP1;HRAS;CDK2	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	Uptake and Actions of Bacterial Toxins	primary_adjacent_state	0.00803725035931441	0.0135760791431183	0.380730400722792	-0.39192098849394	-1.7299007910535	26	negative	HSP90AB1;CALM1;EEF2;FURIN;TXNRD1;HSP90AA1;MAP2K1;STX1A;MAP2K7;MAP2K2	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	Tp53 Regulates Transcription of Genes Involved in Cytochrome c Release	primary_adjacent_state	0.0083229747435209	0.0140356240748702	0.380730400722792	-0.408672381106403	-1.66855201562425	20	negative	BAX;PRELID1;BID;TRIAP1;AIFM2;STEAP3;TP53;ATM;PRELID3A	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	Cellular Responses to Mechanical Stimuli	primary_adjacent_state	0.00844899833160358	0.0142247889943555	0.380730400722792	-0.238747768611127	-1.38882346683429	90	negative	PRKACA;GNG11;CALM1;ADCY3;PRKAR2A;GNG10;ADCY7;CAPNS1;GNB4;PTPN1;PPP2R1A;MLST8;CALCRL;MTOR;IKBKG;GNG5;PRR5;CACNB2;IKBKE;CHUK;ANXA2;PIEZO1;RELA;CAPN2;PTK2;GNB2;ADCY6;GNB1;GNG2;GNAQ;AKT1;MAPKAP1	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION	Regulation of Mitf m Dependent Genes Involved in Pigmentation	primary_adjacent_state	0.00908140213136671	0.0152644844335738	0.380730400722792	-0.319791958202064	-1.58908358205607	38	negative	DPF1;ACTL6A;SMARCA2;AKT2;RAB27A;SMARCD1;MAPK14;BCL7C;SS18L1;ARID1A;SMARCA4;ACTB;BCL7B;SMARCE1;SMARCD2;DPF3;CREB1	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	g Protein Beta Gamma Signalling	primary_adjacent_state	0.0091198574058876	0.0153040744376578	0.380730400722792	-0.396469902077771	-1.73595536618128	25	negative	GNG11;GNG10;AKT2;PAK1;GNB4;CDC42;GNG5;RHOA;GNB2;GNB1;GNG2;AKT1;PLCB2;GNB5	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_GLUCONEOGENESIS	Gluconeogenesis	primary_adjacent_state	0.00926096353304101	0.015515513129581	0.380730400722792	-0.460039458654944	-1.7872452253849	17	negative	SLC37A4;G6PC3;PC;PGAM1;ENO1;PCK2;ALDOA;GAPDH;SLC37A2;TPI1;GPI;PGK1;SLC37A1;ALDOC;ENO3;ENO2;ENO4	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_TRIGLYCERIDE_METABOLISM	Triglyceride Metabolism	primary_adjacent_state	0.0096312367870499	0.0161095768408799	0.380730400722792	-0.395128773565632	-1.73008319473728	25	negative	PRKACA;PPP1CA;CAV1;DGAT2;FABP5;PPP1CC;GK;GPAM	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_AMYLOID_FIBER_FORMATION	Amyloid Fiber Formation	primary_adjacent_state	0.0100707237738655	0.016817289944325	0.380730400722792	-0.230102442306334	-1.31910049252243	85	negative	H2AZ1;RPS27A;H2AX;H4C3;FURIN;H3C1;H3-3A;H2AC14;UBA52;H3C3;H3C8;H3C7;H4C9;BACE1;PSENEN;UBE2L6;NCSTN;SORL1;APH1A;TSPAN15;H3C2;H2BC12;H4C8;H2BC9;H4C2;H2BC21;H3-3B;H2AC20;H3C10;H2AC4;H4C4	ETP_reference_balanced_threshold_2_24
C2:CP:REACTOME	Reactome	REACTOME_DISEASES_OF_GLYCOSYLATION	Diseases of Glycosylation	primary_adjacent_state	0.0106010528228713	0.0176741578718974	0.380730400722792	-0.2173369800333	-1.39566947679015	124	negative	ALG3;RFT1;ALG8;GALK1;ALG1;ALG6;B3GALT6;DPM2;DPAGT1;B3GLCT;ADAMTS3;THSD4;B3GAT3;DAG1;POMGNT1;GALE;ADAMTS6;NUS1;CHST14;DOLK;MPDU1;DPM3;B4GALT7;SPON2;NOTCH2;DCN;SDC3;SDC4;THSD7A;GPC1;VCAN;ALG11;ALG12;THBS1;ADAMTS16;GNE;DHDDS;EXT2;BGN;ST3GAL3;ADAMTS1	ETP_reference_balanced_threshold_2_24
