Feature_ID,Metabolite,comparison,group_a,group_b,log2FC,fold_change,p_value,FDR_BH
Coenzyme A,Coenzyme A,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.2940849443153084,1.2261070497778057,0.0015214813174559394,0.019948310606644537
Trimethylacetic acid;Pentanoate,Trimethylacetic acid;Pentanoate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.11936416740977407,0.9205932902304552,0.4356962332360259,0.5792918932039556
N-Acetylmuramate,N-Acetylmuramate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.051203134621188084,1.0361286424716731,0.7630800454225433,0.8494664656590576
Ectoine,Ectoine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.0069494584513130064,0.9951945855945713,0.9571621407572837,0.9649814749739029
Nicotinamide,Nicotinamide,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.32712947296911565,1.2545147844226368,0.25017830409968156,0.40859570773373594
Uridine 5'-monophosphate | row_84,Uridine 5'-monophosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.297509437494071,0.8136558201296654,0.20070600997179208,0.3528483270670769
4-Guanidinobutanoate | row_85,4-Guanidinobutanoate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.5526756178623238,0.6817545752197929,0.0033437190921514373,0.030945792382264282
Citrulline | row_86,Citrulline,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.16916060277791445,0.8893599832617516,0.0637021693122701,0.17897276140113982
Pipecolate,Pipecolate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.46513352055692536,0.7244040310182669,0.01868125234504132,0.09211570303423408
O-Phosphorylethanolamine | row_88,O-Phosphorylethanolamine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.7808936168735592,0.5820061822681997,8.949004188528956e-05,0.006101203461828996
5-Oxo-D-Proline;5-Oxo-L-Proline,5-Oxo-D-Proline;5-Oxo-L-Proline,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.1965145906704855,0.8726562704047309,0.3551826639745073,0.5136535428970086
Glycine | row_90,Glycine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.005764236291827984,0.9960125071132492,0.9305201686679146,0.9535517493974571
Taurine | row_91,Taurine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.0612314599855317,0.9584456571266559,0.1571133466652095,0.3178208081305036
L-Histidine,L-Histidine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.18505462633469705,0.8796157694413262,0.3665370988428806,0.5195360680295484
N-Acetylcysteine,N-Acetylcysteine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.135472523126694,0.9103716124967833,0.14938409983527118,0.30925129439582455
Pseudouridine | row_94,Pseudouridine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.33980383234444034,1.265584496876863,0.011690426541196394,0.07357175103259597
N-Acetyl-L-Leucine | row_95,N-Acetyl-L-Leucine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.2711301297152495,0.8286701558600443,0.15127982660731112,0.3118082015661609
N-Acetyl-L-Methionine | row_96,N-Acetyl-L-Methionine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.4408186699441785,0.7367164338116181,6.164852519882987e-06,0.001991231543952678
(S)-Dihydroorotate,(S)-Dihydroorotate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-3.031712385601665,0.12228230984345435,0.0003169991554223967,0.011139603013708433
Oxalic acid,Oxalic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.0634717975699921,0.9569584575302228,0.7249973241278544,0.8167034295664614
Taurine | row_99,Taurine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.08834056044575789,0.9406040437131129,0.18892069769274833,0.34281054314165477
3-(2-Hydroxyphenyl)propanoate,3-(2-Hydroxyphenyl)propanoate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.3174196400444522,0.8025039285896242,0.008945118074403562,0.06031565330169259
N-Formylphenylalanine | row_101,N-Formylphenylalanine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.44081690675527696,0.7367173341897276,0.0011763731258637691,0.017151671565701368
Docosadienoate (22:2n6),Docosadienoate (22:2n6),Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.35354740709031773,1.2776984690656228,0.13281833346240346,0.29714510776449504
Trans-4-Hydroxy-L-Proline,Trans-4-Hydroxy-L-Proline,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.16730515040942606,0.890504526381123,0.08949334741068524,0.22349661363938325
D-Pantothenic acid | row_104,D-Pantothenic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.25266877117118725,0.8393423198658497,0.0006881959516008328,0.014764931325254232
Erythronic acid,Erythronic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.7994746672222952,0.5745583550314038,0.026391103495197573,0.11121965044404691
Glyceraldehyde 3-phosphate | row_106,Glyceraldehyde 3-phosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.5510831316849512,1.4651852998086585,0.0018073462365937772,0.022449142728217443
Uridine 5'-monophosphate | row_107,Uridine 5'-monophosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.14350077215071977,0.9053196840399037,0.5950955075277898,0.7111014672230805
Bilirubin,Bilirubin,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.36949569966522233,1.291901162023044,0.06107906768260303,0.17657850132869954
"L,L-Cyclo(leucylprolyl)","L,L-Cyclo(leucylprolyl)",Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.6368481620195432,1.5549284130514682,0.03508510303535892,0.12971779712836898
Stearoyl-L-carnitine,Stearoyl-L-carnitine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.08077563654212128,0.9455491541886459,0.7802025657047196,0.8620668285683217
Biotin | row_111,Biotin,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.5392864811254121,0.6881111465310272,0.0027471180082616806,0.028814215553322517
O-Phosphorylethanolamine | row_112,O-Phosphorylethanolamine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.8096209094876947,0.5705317543125232,0.000587275631559499,0.013859704904804176
Docosapentaenoic acid,Docosapentaenoic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,1.296523738162076,2.4563629336039994,0.03585416754047437,0.13118734169847987
11Z-Eicosenoic acid,11Z-Eicosenoic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.3748132516348477,1.2966716972827166,0.09838134292628575,0.23813330185234294
Hydroxycotinine,Hydroxycotinine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.4347757349155934,1.3517006965649505,0.19263919033704147,0.345725086840622
3-Methyl-L-Histidine;1-Methyl-L-Histidine | row_116,3-Methyl-L-Histidine;1-Methyl-L-Histidine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.32191994267200386,0.8000045205608449,0.16081153620195884,0.3216230724039177
Methylguanidine,Methylguanidine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.33438465927401495,1.260839518727042,0.054924546820528136,0.16944043202149855
Ursodeoxycholic acid;Chenodeoxycholic acid (CDCA);Deoxycholate;Isoursodeoxycholic acid,Ursodeoxycholic acid;Chenodeoxycholic acid (CDCA);Deoxycholate;Isoursodeoxycholic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.06701103227996086,1.0475441376326424,0.6199694878078903,0.7315639956133105
Xanthosine 5'-monophosphate | row_119,Xanthosine 5'-monophosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.23251758743788642,0.8511482913677852,0.314564385975712,0.4820597083783638
"NG,NG'-Dimethyl-L-arginine","NG,NG'-Dimethyl-L-arginine",Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.0058996541137759095,1.0040977013285395,0.931329145068279,0.9535517493974571
L-Anserine | row_121,L-Anserine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.31482087905896705,1.243857209913435,0.2732716396260653,0.4372346234017045
"N6,N6,N6-Trimethyl-L-lysine","N6,N6,N6-Trimethyl-L-lysine",Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.1476949821451683,0.9026915563834149,0.16890136749995044,0.3259902133986669
Creatine | row_123,Creatine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.07965943647555918,0.9462810000669915,0.03908388721121369,0.13870372002776588
Dihomo-gamma-Linolenic acid,Dihomo-gamma-Linolenic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.8855378377167611,1.8474532249447668,0.0706653924084586,0.19511435167548544
D-Mannose 6-phosphate | row_125,D-Mannose 6-phosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.061643537220970046,1.0436540283033642,0.6558336683247481,0.758709537865885
Ophthalmic acid | row_126,Ophthalmic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.40036623161972784,1.3198429135610232,0.11770031742232688,0.2723262246242073
Biotin | row_127,Biotin,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.64296235262184,0.6403966417086572,0.0003776136614816418,0.011139603013708433
NADPH | row_128,NADPH,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.6512216960581831,0.6367408834483169,0.043580705912244215,0.14485981120126248
5-Hydroxyhexanoic acid,5-Hydroxyhexanoic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.10709839903841356,1.0770598345712046,0.26317760732030687,0.4239584663999483
5'-Methylthioadenosine | row_130,5'-Methylthioadenosine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.17786503222851024,0.8840102285890026,0.13660442638776688,0.29714510776449504
S-Hexyl-Glutathione,S-Hexyl-Glutathione,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.04429462049242261,1.0311788798641022,0.8956433500755907,0.9352735868045992
Formyl-l-methionyl peptide | row_132,Formyl-l-methionyl peptide,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.11687680269990963,0.9221818632204388,0.03734207820887897,0.13558046857377595
L-Anserine | row_133,L-Anserine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.20953572677751708,1.1563160103442862,0.10110649115344802,0.24336843829248506
Alpha-Ketoglutaric acid;Oxoglutaric acid,Alpha-Ketoglutaric acid;Oxoglutaric acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.36049621974620294,0.7788966295018577,0.030264408821918602,0.11805620631359985
Glycerol,Glycerol,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.20713320507725186,0.86625687058377,0.16511441485869574,0.3243676565502841
Glyceraldehyde 3-phosphate | row_136,Glyceraldehyde 3-phosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.2915213965971333,1.223930295226558,0.001235501765325946,0.017151671565701368
Methylcysteine | row_137,Methylcysteine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.28255869809823153,0.8221316283529245,0.27632734212076926,0.4376728371845741
Trans-4-Hydroxyl-L-Proline,Trans-4-Hydroxyl-L-Proline,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.058187931747077926,0.9604697408274232,0.4770459108447083,0.6185870052711602
NADPH | row_139,NADPH,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.7012740528505077,0.6150288310408776,0.007965465618362241,0.05553858431978855
Adenosine 5'-diphosphate | row_140,Adenosine 5'-diphosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.08676511950422139,1.061986273882659,0.6607149450956655,0.7595946497470093
L-Alanine;D-Alanine | row_141,L-Alanine;D-Alanine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.04977540281842252,0.9660867165388524,0.23608445311280613,0.38772188954239445
Inosine 5'-phosphate | row_142,Inosine 5'-phosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.25198006739352863,0.8397430949477134,0.6445087325101886,0.7511311648019975
N-Formylphenylalanine | row_143,N-Formylphenylalanine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.30788145458437555,0.8078271535716943,0.0004419721971930629,0.011589493170840315
Thymidine,Thymidine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.31996691291633894,0.8010882497121051,0.44486186112232723,0.5865217833791577
Homovanillate;3-(4-Hydroxyphenyl)lactate,Homovanillate;3-(4-Hydroxyphenyl)lactate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.48563581491942287,0.7141822508732006,0.00012374145497580185,0.007300745843572309
L-Cysteic acid,L-Cysteic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.35410874104462664,0.7823528108065902,0.07152360582676724,0.19513954884528403
D-Ornithine;L-Ornithine,D-Ornithine;L-Ornithine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.36826089517134974,1.2907958952661833,0.056915769026906926,0.17110982790254822
Adenosine 5'-diphosphate | row_148,Adenosine 5'-diphosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.05439974580622575,1.0384269608079764,0.8027070496634021,0.8770317764840875
2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.0917823255672019,0.9383627663880582,0.5320153878715017,0.6542204066607924
N-Acetyl-L-Leucine | row_150,N-Acetyl-L-Leucine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.356659936288807,0.7809705567653317,0.015978288065436587,0.08978276151054844
Cytosine,Cytosine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.2452741322354015,1.1853179765382793,0.18415791314263608,0.34281054314165477
O-Succinyl-L-Homoserine | row_152,O-Succinyl-L-Homoserine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.06624959935778918,1.0469914053375788,0.6327878838182138,0.742974828761684
5'-Methylthioadenosine | row_153,5'-Methylthioadenosine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.4533514786008688,0.7303442364587365,0.022701211108752752,0.10302857349357018
N-Methylalanine | row_154,N-Methylalanine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.2926748659747389,1.2249092482254649,0.25360654611315003,0.4113480747952124
L-Proline | row_155,L-Proline,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.23105059879403456,0.8520142123578439,0.029309531735898123,0.11528415816119929
5'-Methylthioadenosine | row_156,5'-Methylthioadenosine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.14804628792531993,0.9024717717823055,0.3020188060641601,0.46738648020420837
N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.025851276481301255,0.982240846589152,0.7828133524407652,0.8620668285683217
Petroselinic acid;Elaidic acid;Oleate | row_158,Petroselinic acid;Elaidic acid;Oleate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.6805301479867332,1.6027286025934044,0.06425059045492451,0.1794454360634578
3-Methyl-L-Histidine;1-Methyl-L-Histidine | row_159,3-Methyl-L-Histidine;1-Methyl-L-Histidine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.21607238434266307,0.8609059930162942,0.2836969848343387,0.4448670326970361
N-Formylphenylalanine | row_160,N-Formylphenylalanine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.3237166653140555,0.799008820491859,0.007705317936159486,0.05553858431978855
Adenosine triphosphate,Adenosine triphosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.06032679300426125,0.9590468555979503,0.8343412089690367,0.8986539702566206
Nicotinate | row_162,Nicotinate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.17322869048030398,0.8868557130458201,0.09422478594544284,0.23284868568716766
Inosine 5'-phosphate | row_163,Inosine 5'-phosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.3305752452603521,0.7952193430177324,0.5149474401332368,0.6464233822949143
Malate,Malate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.05533753704232325,1.0391021861684826,0.48033950762342487,0.619454228410537
O-Phospho-L-Serine | row_165,O-Phospho-L-Serine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.3806994721458956,0.7680651138584141,0.1954726017020095,0.3468536391103326
L-Asparagine | row_166,L-Asparagine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.08049969378292587,1.0573842141534349,0.3198685409919424,0.48545965063728874
N-Formylphenylalanine | row_167,N-Formylphenylalanine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.4957182925481405,0.7092084877211788,0.002656238998740482,0.028740093929804894
Hydroxyisocaproic acid,Hydroxyisocaproic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.02935595481141462,0.9798576261501937,0.7307813958029294,0.8193083582398639
Palmitoleic acid,Palmitoleic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.6274644751004459,1.544847549189518,0.13404188738302325,0.29714510776449504
3-(4-Hydroxyphenyl)pyruvate,3-(4-Hydroxyphenyl)pyruvate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.3104122989560416,1.2400620390192012,0.008118987962002987,0.05553858431978855
3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.2048901301197077,0.8676047579421889,0.04080998971896125,0.1396012507613073
Uridine triphosphate | row_172,Uridine triphosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.22335134498246845,0.8565733248223117,0.2602252523820025,0.420638079192826
"2,4-Dihydroxypteridine","2,4-Dihydroxypteridine",Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.1491896177764609,0.9017568499606129,0.3460411718518545,0.507289140199166
4-Acetamidobutanoate | row_174,4-Acetamidobutanoate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.3283065113622712,0.7964708621111969,0.042863805225626786,0.14348734798933224
Creatinine | row_175,Creatinine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.04991826802575616,1.035206275376565,0.6085975268691499,0.7238216323021569
p-Cresol sulfate,p-Cresol sulfate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.3526338097844679,1.2768896131933254,0.08089670045610933,0.21095714152090392
Stachyose;Maltotetraose,Stachyose;Maltotetraose,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,1.1051570009747724,2.1512228745394566,0.01424825886637882,0.08201436810891222
"1,11-Undecanedicarboxylate","1,11-Undecanedicarboxylate",Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.2475200574986225,1.1871646653653953,0.032374137674461914,0.12423246327110588
Creatinine | row_179,Creatinine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.08388409997602153,1.0598676346894154,0.38489782948628937,0.5305741045396716
5-Aminolevulinic acid | row_180,5-Aminolevulinic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.13974658098662118,1.101711575886998,0.2522287345504401,0.410524009337268
Glutathione | row_181,Glutathione,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.16663073736699374,1.122434094533987,0.003140631785962003,0.03088287922862636
L-Alanine;D-Alanine | row_182,L-Alanine;D-Alanine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.07159846032139328,1.0508803809465805,0.23280118564207103,0.3855514372738861
Nicotinate | row_183,Nicotinate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.10920717576261296,0.927097402633261,0.15527715778586937,0.316675828009483
4-Hydroxyphenylacetic acid;3-Hydroxyphenylacetate;4-Hydroxyphenylacetate,4-Hydroxyphenylacetic acid;3-Hydroxyphenylacetate;4-Hydroxyphenylacetate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.2929817324484638,1.2251698185814426,0.36072559931877907,0.514534738912524
D-(+)-Raffinose;Maltotriose,D-(+)-Raffinose;Maltotriose,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,1.1123102345306837,2.161915648525802,0.005530743935089387,0.04500881271314122
Uridine diphosphate glucose;Uridine 5'-diphosphogalactose | row_186,Uridine diphosphate glucose;Uridine 5'-diphosphogalactose,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.30515628053198895,1.235552471606178,0.010823747303753675,0.07095567676905186
2-Propenoate,2-Propenoate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.04310292001771643,0.970565228418609,0.52724214800542,0.6542204066607924
"dGDP;Adenosine 3',5'-diphosphate","dGDP;Adenosine 3',5'-diphosphate",Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.07653267109488837,0.9483341070785045,0.7032944781672413,0.7965382282682163
Uridine triphosphate | row_189,Uridine triphosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.3874065335679937,0.7645026812131273,0.20267063243182143,0.3528483270670769
1-Aminocyclopropane-1-Carboxylate | row_190,1-Aminocyclopropane-1-Carboxylate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.16710927452916025,0.8906254391136947,0.15865850380915084,0.3186672927571029
"Adenosine 2',3'-cyclic monophosphate (2',3'-CAMP);Adenosine 3',5'-cyclic monophosphate","Adenosine 2',3'-cyclic monophosphate (2',3'-CAMP);Adenosine 3',5'-cyclic monophosphate",Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.01816497597216582,1.0126706022763001,0.9127763614249266,0.9468079050461612
2-Methylpropanoate;Butanoate,2-Methylpropanoate;Butanoate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.02600314316868335,0.9821374554992914,0.875642091203092,0.9184512601063543
Ophthalmic acid | row_193,Ophthalmic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.07836815041149592,0.9471283492550835,0.20850565968328055,0.3552876222762037
Uridine 5'-diphosphate | row_194,Uridine 5'-diphosphate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.1272131353792787,0.9155984112388794,0.16990167901710185,0.3259902133986669
Hippurate,Hippurate,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.2324423933994879,0.8511926548288143,0.37268695276728914,0.5250992289736134
O-Phospho-L-Serine | row_196,O-Phospho-L-Serine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.3644337300788152,0.7767737053766044,0.18319817069568012,0.34281054314165477
N-Methylalanine | row_197,N-Methylalanine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.06861589142241442,0.9535523888846598,0.1897717413880329,0.34281054314165477
Xanthosine | row_198,Xanthosine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.07401061744361925,0.949993391419241,0.5342660451208887,0.6542204066607924
2-Ethylhydracrylic acid;3-Hydroxyisovaleric acid,2-Ethylhydracrylic acid;3-Hydroxyisovaleric acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.00808308083111342,1.0056184895282099,0.9180900572874029,0.9482243042443199
(S)-Lactate;Glycerlyceraldehyde,(S)-Lactate;Glycerlyceraldehyde,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.01379537860360358,1.0096080919552604,0.7810374151635328,0.8620668285683217
"Cyclic AMP;Adenosine 3',5'-cyclic monophosphate","Cyclic AMP;Adenosine 3',5'-cyclic monophosphate",Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-0.058029194279743734,0.9605754256171417,0.6614266971314,0.7595946497470093
Glutathione | row_202,Glutathione,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.21179490832152936,1.1581281564769226,0.05683476516008127,0.17110982790254822
D-Ribose;L-Ribulose,D-Ribose;L-Ribulose,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,-1.366523552816389,0.38782466035399016,0.2895939451351844,0.4511166406066239
Mevalonic acid,Mevalonic acid,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.0644947909441207,1.045718681473261,0.7037212737030639,0.7965382282682163
O-Succinyl-L-Homoserine | row_205,O-Succinyl-L-Homoserine,Gem_response_4N_G_vs_4N_C,4N_C,4N_G,0.1361049826195817,1.0989341823569856,0.21428464413829795,0.3638214101916426
