Feature_ID,Metabolite,FDR_BH_Baseline_4N_C_vs_2N_C,FDR_BH_Gem_response_2N_G_vs_2N_C,FDR_BH_Gem_response_4N_G_vs_4N_C,FDR_BH_Treated_4N_G_vs_2N_G,fold_change_Baseline_4N_C_vs_2N_C,fold_change_Gem_response_2N_G_vs_2N_C,fold_change_Gem_response_4N_G_vs_4N_C,fold_change_Treated_4N_G_vs_2N_G,log2FC_Baseline_4N_C_vs_2N_C,log2FC_Gem_response_2N_G_vs_2N_C,log2FC_Gem_response_4N_G_vs_4N_C,log2FC_Treated_4N_G_vs_2N_G,p_value_Baseline_4N_C_vs_2N_C,p_value_Gem_response_2N_G_vs_2N_C,p_value_Gem_response_4N_G_vs_4N_C,p_value_Treated_4N_G_vs_2N_G,p_ploidy,p_treatment,p_interaction_x,F_ploidy,F_treatment,F_interaction,FDR_ploidy,FDR_treatment,FDR_interaction,oneway_F,oneway_p,oneway_FDR_BH,log2FC_2N_G_vs_C,FC_2N_G_vs_C,log2FC_4N_G_vs_C,FC_4N_G_vs_C,Differential_response_delta_log2FC_2N_minus_4N,p_interaction_y,FDR_interaction_BH,p_interaction,Order_category_2fold_p05,Response_category_2fold_p05,cat_order
2-Methylpropanoate,2-Methylpropanoate,0.2549090560253539,0.8991026106371041,0.6498628293477854,0.3975171960917365,0.6145308810325335,0.9362613638076992,1.1386521697911487,0.7473734879388669,-0.7024425850329941,-0.09501677059819613,0.18732710652335172,-0.4200987079114462,0.09721108068763497,0.8209738149148578,0.5205682189446229,0.2728719735883954,0.037031283116961654,0.8502962733648791,0.5662125970805305,5.500168125553322,0.037193922049672375,0.34795899031498223,0.07662091742988321,0.8998651144130559,0.7679665109827885,1.9617736793059546,0.17362378533333778,0.22089063794430036,-0.09501677059819613,0.9362613638076992,0.18732710652335172,1.1386521697911487,-0.28234387712154785,0.5662125970805305,0.7679665109827885,0.5662125970805305,No strong response,No strong response,99
N-Methyl-L-Glutamate | row_411,N-Methyl-L-Glutamate,0.038210325594707224,0.5375334930841912,0.7595946497470093,0.7568266129711857,0.5338324924893988,0.6905039292773755,1.0689734888413185,0.826429449214645,-0.905540975007554,-0.5342784707981636,0.09622607383348836,-0.2750364303759021,0.0027524387080933173,0.3792344347394824,0.6607294883787268,0.6417874970991471,0.05734660487863967,0.45054483968387016,0.2835773420958213,4.418169103288636,0.6082827799662041,1.260172048684817,0.11047998980701194,0.559624116659965,0.5208113053277341,2.0955413106465235,0.15428554045904558,0.1995144523196425,-0.5342784707981636,0.6905039292773755,0.09622607383348836,1.0689734888413185,-0.630504544631652,0.2835773420958213,0.5208113053277341,0.2835773420958213,No strong response,No strong response,99
4-Hydroxycyclohexylcarboxylic acid,4-Hydroxycyclohexylcarboxylic acid,0.6502498505650632,0.06652729672889139,0.8840862716750022,0.014566975563229976,0.9094333231043786,1.355200122302321,1.0274671748324236,0.6895017730673342,-0.1369602271622341,0.43850590998120254,0.03909230391869656,-0.5363738332247401,0.4750364750132323,0.01987362042113069,0.8149426583654314,0.002376392199933704,0.006977262155377389,0.0399008309770209,0.07799997369377254,10.552021105276856,5.308842874908621,3.7129593452298555,0.019602784150822186,0.0833327089431587,0.23449673620038622,6.524607775138318,0.007253219814250418,0.015215643343671988,0.43850590998120254,1.355200122302321,0.03909230391869656,1.0274671748324236,0.399413606062506,0.07799997369377254,0.23449673620038622,0.07799997369377254,No strong response,No strong response,99
13-Methylmyristic acid,13-Methylmyristic acid,0.03674341812412468,0.1153560178983223,0.028740093929804894,0.10276230750189645,0.6394637070338458,1.4184354494787796,1.5362167896488934,0.6925622759058176,-0.6450656140730331,0.5043004975732615,0.6193818223624703,-0.5299842892838242,0.002256695278087717,0.044100583514403345,0.0026791612985411343,0.03853586531321117,5.301316815061364e-05,7.992537986064347e-05,0.5610604537749155,37.26249851080005,34.07583015248352,0.35741193846344566,0.0003167369033808815,0.0005470470140143459,0.766882645346175,23.89858020058197,2.385760232788475e-05,0.00014624400388002078,0.5043004975732615,1.4184354494787796,0.6193818223624703,1.5362167896488934,-0.11508132478920885,0.5610604537749155,0.766882645346175,0.5610604537749155,No strong response,No strong response,99
Guanosine diphosphate mannose | row_414,Guanosine diphosphate mannose,0.4314210079525798,0.06471983386323463,0.8685589275485882,0.03991698216860225,0.9564905781053137,1.3909631803062525,0.9784090664378811,0.6727992996727653,-0.06417733748972054,0.47608423131607935,-0.03149032221138626,-0.5717518910171862,0.23390398679474353,0.019059442599554267,0.7931120715539015,0.01031752505205397,0.0020603169095363746,0.01807101248724493,0.008799684662606057,15.313082389503215,7.484659771906479,9.75539208018602,0.006996184038137905,0.044194393233054956,0.06048284400787816,10.851044747198547,0.000981692620057917,0.0027097012670604494,0.47608423131607935,1.3909631803062525,-0.03149032221138626,0.9784090664378811,0.5075745535274656,0.008799684662606057,0.06048284400787816,0.008799684662606057,No strong response,No strong response,99
Sn-glycerol 3-phosphate | row_415,Sn-glycerol 3-phosphate,0.557267388455772,0.1409372539170369,0.5295132920559883,0.04254670553648641,0.9145175318286178,1.221872589874938,0.8939365532692807,0.669071928678652,-0.12891726735212217,0.28909385672881527,-0.1617556544541543,-0.5797667785350917,0.3577373277586841,0.058226196003860586,0.37839350119537585,0.011718372287591594,0.004192290275182792,0.5384803379480814,0.04464356000382211,12.418721999429664,0.4009488960864552,5.026142526483947,0.01346095925092706,0.6467244771284845,0.16857408257443227,5.948604474000062,0.010022735477206916,0.019793854164191063,0.28909385672881527,1.221872589874938,-0.1617556544541543,0.8939365532692807,0.45084951118296956,0.04464356000382211,0.16857408257443227,0.04464356000382211,No strong response,No strong response,99
Retinoate | row_416,Retinoate,0.9964667642357556,0.1153560178983223,0.26406409897152533,0.006727261854059863,0.9986443779676605,1.6853927462811569,1.1275452524440812,0.6681034611914524,-0.0019570760109708374,0.7530848211330863,0.17318533518050216,-0.581856561963555,0.99387921629033,0.04423610008389054,0.11356994087122806,0.0007655496430490188,0.03590754519389235,0.0027819668945263257,0.03695626062124199,5.579976259700364,14.046212118364902,5.50540568318434,0.07532605036229863,0.00887221874470558,0.14415995878699356,8.377198020416502,0.002839798255984671,0.006838697840942677,0.7530848211330863,1.6853927462811569,0.17318533518050216,1.1275452524440812,0.5798994859525841,0.03695626062124199,0.14415995878699356,0.03695626062124199,No strong response,No strong response,99
Xylitol;Ribitol;L-Arabitol,Xylitol;Ribitol;L-Arabitol,0.2765113323328214,0.4910741361986165,0.12790321613368974,0.2815302259636152,0.7877398813312609,0.7874474968153015,0.6980967920843377,0.6983560000867405,-0.3442087772179754,-0.3447443600977067,-0.5185010129239487,-0.5179654300442174,0.10865196349545707,0.3308507951507628,0.03387267376421868,0.17574605173181648,0.0326315888509998,0.032453370771579566,0.6352787606848433,5.830781781609637,5.845279115430101,0.23682067750212976,0.0700095906257814,0.07189896184057214,0.8126058944261411,3.9709605248472197,0.03530444112408454,0.05806165927027143,-0.3447443600977067,0.7874474968153015,-0.5185010129239487,0.6980967920843377,0.17375665282624198,0.6352787606848433,0.8126058944261411,0.6352787606848433,No strong response,No strong response,99
Phenylalanylalanine,Phenylalanylalanine,0.2765113323328214,0.01871336777548436,0.46739309213348385,0.02667181237903412,1.4106630991840257,2.5291230493703285,1.173417465289807,0.6544943389110701,0.4963734782458893,1.338637230120085,0.23071637053206828,-0.6115473813421275,0.10896421147013724,0.0020219952469273353,0.30301331820518235,0.005389739032675445,0.6944258329645712,0.0001398392065243354,0.00222208462398537,0.16197024037953364,30.07244044574823,14.988029375225869,0.7767037752589517,0.0008354950060694469,0.026220598563027366,15.074146687117876,0.00022587311234142842,0.0008329071017590173,1.338637230120085,2.5291230493703285,0.23071637053206828,1.173417465289807,1.1079208595880168,0.00222208462398537,0.026220598563027366,0.00222208462398537,2N up,2N-specific response,0
6-Hydroxydopamine,6-Hydroxydopamine,0.7924311194781753,0.030974599089099136,0.21520032895331664,0.1401369951355055,0.8981254404793361,2.290820363548327,1.6864032178789925,0.6611612403066487,-0.15501113575752967,1.1958643330298138,0.7539495249421506,-0.5969259438451928,0.6517265136955934,0.0057082266374099975,0.08297978785911786,0.061161485165072325,0.08755535554957786,0.0004167652794562262,0.29578571045942825,3.4597780818644917,23.263312027577452,1.194984712771436,0.1513777575802225,0.0019476555633993937,0.5349435670342625,9.306024940737725,0.00186419482682226,0.004655555334709559,1.1958643330298138,2.290820363548327,0.7539495249421506,1.6864032178789925,0.44191480808766315,0.29578571045942825,0.5349435670342625,0.29578571045942825,2N up,2N-specific response,0
Anandamide,Anandamide,0.8810868152643159,0.00749248906870105,0.6799393790939017,0.045137676410921965,1.0277749210314262,1.767412428499894,1.0863778495057077,0.6317438366288405,0.039524354156831976,0.8216387343564353,0.11952596943934424,-0.6625884107602591,0.7881141151022325,0.0003625119626654554,0.5646954165356133,0.01262324848780021,0.011159369671120398,0.0006959132290331985,0.005513272439917105,8.973095924859967,20.474258254751152,11.394378756876941,0.028940782883345204,0.0029327771794970506,0.04486663089035989,13.613910978829304,0.00036091738850395615,0.0011909492491818654,0.8216387343564353,1.767412428499894,0.11952596943934424,1.0863778495057077,0.7021127649170911,0.005513272439917105,0.04486663089035989,0.005513272439917105,No strong response,No strong response,99
Hypoxanthine | row_421,Hypoxanthine,0.5445768508996093,0.2567030509226883,0.02939723383079106,0.3868982521253772,0.19162390071926347,19.717299534403654,48.61231713529447,0.4724420712995349,-2.383650579227268,4.301390069772317,5.603249997578473,-1.0817906514211124,0.34153018673693397,0.1337901494215706,0.0028649846530008237,0.2635064878174347,0.15314850147391787,0.0009301445919950035,0.5772685302525983,2.3259242699367575,19.000100143527135,0.32825172166981775,0.23620635278770075,0.003752378183090954,0.776423376138941,7.218092045044562,0.005019793240364636,0.011236734724430736,4.301390069772317,19.717299534403654,5.603249997578473,48.61231713529447,-1.3018599278061558,0.5772685302525983,0.776423376138941,0.5772685302525983,4N up,4N-specific response,2
"12,13-DiHOME | row_422","12,13-DiHOME",0.03674341812412468,0.8398277556543157,0.6964239298360401,0.22579612788970105,0.5928508257938586,0.9261006539017723,1.044721331115914,0.6687868119594507,-0.7542589580103289,-0.11075909255372451,0.06311816926152503,-0.5803816961950794,0.0023353867451774164,0.7295113979200624,0.5798614500541605,0.1259716541503586,0.001186812626092131,0.8827381450563889,0.5924679738848921,17.816772683040373,0.022701820160300566,0.3024028810720115,0.004376371558714733,0.9217973550146362,0.7860527661218099,6.047292461424163,0.009470925361077437,0.01910374688217329,-0.11075909255372451,0.9261006539017723,0.06311816926152503,1.044721331115914,-0.17387726181524954,0.5924679738848921,0.7860527661218099,0.5924679738848921,No strong response,No strong response,99
Homogentisate,Homogentisate,0.36419660573529067,0.7055465239445333,0.8627532152798235,0.21394166050998423,0.7245188557933683,1.171221984740056,1.0486802329503928,0.6487144302016931,-0.4649048580995032,0.2280145394874733,0.06857483362143668,-0.6243445639655398,0.17909304488094505,0.5537172476152596,0.7859828020557714,0.11383830055268002,0.02732340831695549,0.5070303865045807,0.7195374710463158,6.3085379758206654,0.4677192208206074,0.13516586075571707,0.059984412677223216,0.616799851624129,0.8379490660501021,2.3038076857989873,0.1288390649664016,0.17082033332624033,0.2280145394874733,1.171221984740056,0.06857483362143668,1.0486802329503928,0.15943970586603662,0.7195374710463158,0.8379490660501021,0.7195374710463158,No strong response,No strong response,99
Decanoate,Decanoate,0.8341715529227433,0.056745144320836646,0.9117616410355683,0.04335161920373457,0.9535714471008314,1.566123453928133,1.0239031619068486,0.6234277491609767,-0.06858705722356362,0.6471979414602771,0.03407927545202227,-0.6817057232318184,0.7157616079104048,0.014679008865241346,0.8577691885527685,0.012031911262053451,0.011874243786399907,0.019683274908067247,0.032285233337087466,8.774031548028558,7.234114655941193,5.859043640370255,0.03046001666946063,0.04740053957452929,0.1336721941675902,7.289063281446585,0.00484012034833003,0.010983350021210451,0.6471979414602771,1.566123453928133,0.03407927545202227,1.0239031619068486,0.6131186660082548,0.032285233337087466,0.1336721941675902,0.032285233337087466,No strong response,No strong response,99
D-(-)-3-Phosphoglyceric acid,D-(-)-3-Phosphoglyceric acid,0.24634128091524404,0.057631334737504446,0.09135500425386608,0.11178003708217815,0.73571755991759,1.8854127625256198,1.608438850602293,0.6276380058319947,-0.44277606924436697,0.9148803989636356,0.685661088859927,-0.6719953793480755,0.09185607084975202,0.015384635968062627,0.01813878634251108,0.04404891291797698,0.005189022315459535,0.00036994120789158756,0.4967771122278313,11.616860751236946,23.946992682114104,0.49115606535430983,0.015801409889657423,0.0017817576543349932,0.7192601134096207,12.018336499568365,0.0006302734461147137,0.0018828421934566132,0.9148803989636356,1.8854127625256198,0.685661088859927,1.608438850602293,0.22921931010370855,0.4967771122278313,0.7192601134096207,0.4967771122278313,No strong response,No strong response,99
Ethyl 3-Ureidopropionate,Ethyl 3-Ureidopropionate,0.0499652326598555,0.1098557218471695,0.34281054314165477,0.07187713224404581,0.6155820649978435,0.8180470936075962,0.7891991154324938,0.5938739040437743,-0.6999768955727603,-0.2897441957809086,-0.3415387558581635,-0.7517714556500152,0.0057968979277330576,0.040730405345878525,0.1902889031845626,0.024060565454574655,8.294793642439348e-05,0.026515648071998587,0.8391637345936869,33.79837951945666,6.390889628883285,0.043021098231839305,0.0004582896157558471,0.0607543004368123,0.9040592963330748,13.410763415523663,0.0003863852886720784,0.0012425590712377983,-0.2897441957809086,0.8180470936075962,-0.3415387558581635,0.7891991154324938,0.051794560077254914,0.8391637345936869,0.9040592963330748,0.8391637345936869,No strong response,No strong response,99
Pimelic acid,Pimelic acid,0.39660269703725304,0.5099176796478577,0.9074482584776744,0.03100921427453325,0.7353118804961181,1.1527376051984335,0.9625289556600388,0.6139809903195735,-0.4435718000275948,0.20506415326674343,-0.05509815309241617,-0.7037341063867544,0.20334290822672718,0.352188905858478,0.8506720926040836,0.006701143762716932,0.0054917660181937255,0.6667014308653574,0.45852641509378655,11.408654025097054,0.19492231828356502,0.5866305814455469,0.016510277455970945,0.7492454175439255,0.6870618029341817,4.0634023082753155,0.03308855344237006,0.055186562631797415,0.20506415326674343,1.1527376051984335,-0.05509815309241617,0.9625289556600388,0.2601623063591596,0.45852641509378655,0.6870618029341817,0.45852641509378655,No strong response,No strong response,99
Adenosine 5'-monophosphate | row_428,Adenosine 5'-monophosphate,0.11519267388737771,0.29538768225657897,0.6235099396964574,0.1048672899185842,0.48236401641247284,0.6954059064714175,0.8468599145908959,0.5874191546826877,-1.0518058063880815,-0.5240727741536659,-0.23980475253127054,-0.7675377847656861,0.028440239288176426,0.16208773242469057,0.4861263936616448,0.040040680625009664,0.0014104597791054535,0.10895905239392609,0.5314600839275149,17.007636743730323,2.9982095793876926,0.41521261038117363,0.005005541471712586,0.19118465698859893,0.7510453880652306,6.807019644499634,0.006226931136352456,0.013359597710719815,-0.5240727741536659,0.6954059064714175,-0.23980475253127054,0.8468599145908959,-0.2842680216223954,0.5314600839275149,0.7510453880652306,0.5314600839275149,No strong response,No strong response,99
Thymidine 5'-monophosphate | row_429,Thymidine 5'-monophosphate,0.656463311467154,0.28561896939977194,0.21993349430568454,0.5989427026441373,0.6218530699204198,2.6796358652916967,3.0528696918449336,0.7084680476666632,-0.6853543510873124,1.4220369667166004,1.6101660111165188,-0.49722530668739395,0.4826117988964035,0.15430685846809714,0.08527082512275481,0.4746574495656638,0.3078522780809988,0.018245268377499128,0.868290126687046,1.1341469482810933,7.456328958905108,0.02870253261994034,0.41516078644066123,0.04439054986690509,0.9230471617033461,2.8730594799353697,0.08047429251259809,0.11271176874168042,1.4220369667166004,2.6796358652916967,1.6101660111165188,3.0528696918449336,-0.1881290443999184,0.868290126687046,0.9230471617033461,0.868290126687046,No strong response,No strong response,99
Stearidonic acid,Stearidonic acid,0.08835131271543871,0.9573183841732892,0.34648026642927143,0.22655663285286168,0.4873679387863833,1.0214270581192124,1.3500647226095286,0.6441754757289997,-1.0369167475505048,0.030586182390251793,0.43302857227577185,-0.6344743576649847,0.018888392937893857,0.9343503376542486,0.19452811568592568,0.12719810954662783,0.0029256371923881965,0.32245648933296334,0.3879926920290678,13.840114261518343,1.0648734533359079,0.8024000389788921,0.009656648635015586,0.43017225435748835,0.6141357114213203,5.235795917944344,0.015333458268036943,0.028511682834792298,0.030586182390251793,1.0214270581192124,0.43302857227577185,1.3500647226095286,-0.40244238988552006,0.3879926920290678,0.6141357114213203,0.3879926920290678,No strong response,No strong response,99
Lignoceric acid,Lignoceric acid,0.6261741496431654,0.022757747925201154,0.5548345401356796,0.06161233689450795,1.1236549601659038,1.6256376835465867,0.8549394414931171,0.5909416063605163,0.16819909634415353,0.7010057504041001,-0.22610586266867472,-0.7589125167286213,0.4430978092813925,0.0032304430317552485,0.410761360617691,0.018796984137307512,0.06880044406599597,0.13405029775445435,0.008578588402018103,3.9951765633710616,2.5821795409495687,9.841161166627954,0.12635723579435837,0.21905451801170106,0.06043423471272454,5.472839090316191,0.013268387641887345,0.025325169698401404,0.7010057504041001,1.6256376835465867,-0.22610586266867472,0.8549394414931171,0.9271116130727748,0.008578588402018103,0.06043423471272454,0.008578588402018103,No strong response,No strong response,99
Phosphoenolpyruvic acid | row_432,Phosphoenolpyruvic acid,0.12793160382091348,0.008406160207036594,0.07392537619784051,0.03501499925855907,0.7512808274626676,2.0637189788750345,1.6243924144693074,0.5913474120065645,-0.4125758094428633,1.0452465291981277,0.6999001953439326,-0.7579221432970584,0.03388019168986056,0.0004986705207564082,0.011981082085150752,0.008021505668395412,0.0003134572722397185,7.810002252999597e-06,0.1665264591968756,24.9205700638216,55.39627324345377,2.1693336640212513,0.0013827274065153939,0.00010532345895473742,0.39564003321904834,27.49539232376547,1.1616882456957534e-05,7.946621043020226e-05,1.0452465291981277,2.0637189788750345,0.6999001953439326,1.6243924144693074,0.3453463338541951,0.1665264591968756,0.39564003321904834,0.1665264591968756,2N up,2N-specific response,0
N-Methyl-L-Glutamate | row_433,N-Methyl-L-Glutamate,0.05349928066570836,0.015785651262725384,0.04401431443239627,0.07165888916660022,0.46648945378095347,0.34140004244527533,0.42400802283776917,0.5793651036350955,-1.1000836293513885,-1.5504648571556174,-1.2378365319886058,-0.7874553041843768,0.007480831618510066,0.001638764643799881,0.00522203730553854,0.023537932254576108,0.00011053494379275845,2.5158231449210223e-06,0.36937624554597676,31.709709938999172,69.19582039842396,0.869875462743727,0.0005429970990637624,4.238373042230587e-05,0.5966585100222457,33.92513526672235,3.850044683624951e-06,3.3040383466745034e-05,-1.5504648571556174,0.34140004244527533,-1.2378365319886058,0.42400802283776917,-0.31262832516701167,0.36937624554597676,0.5966585100222457,0.36937624554597676,Common down,Common gem response,5
2-Phospho-D-glyceric acid,2-Phospho-D-glyceric acid,0.24634128091524404,0.07352585204796638,0.09135500425386608,0.1333546023427848,0.73571755991759,1.9769987237076,1.608438850602293,0.598562200496793,-0.44277606924436697,0.9833119397058105,0.685661088859927,-0.7404269200902505,0.09185607084975202,0.023048001123921316,0.01813878634251108,0.05707124930771722,0.006180922308590046,0.000537529069015395,0.4207749208304113,10.981162687020365,21.8488430976185,0.6949348091178184,0.017788995912527448,0.0023064883688660586,0.6421224081203125,11.174980197918812,0.0008652488403039071,0.002421112724591616,0.9833119397058105,1.9769987237076,0.685661088859927,1.608438850602293,0.2976508508458835,0.4207749208304113,0.6421224081203125,0.4207749208304113,No strong response,No strong response,99
Phosphoenolpyruvic acid | row_435,Phosphoenolpyruvic acid,0.2658780020386112,0.030974599089099136,0.11477273702137689,0.042038220215435226,0.7971246346423867,2.020246989923837,1.4499512861045711,0.572104250099112,-0.3271227800534753,1.014531683747041,0.5360044309464662,-0.8056500328540501,0.10195745417158608,0.005501759055018194,0.0280131549349521,0.01148925933854056,0.0011471854257500374,8.422037786623863e-05,0.09849716974957674,17.97875242928842,33.68508829747059,3.208390862159786,0.004263555283102501,0.0005678859764694947,0.26983180690734027,18.290743862972747,9.006680423772174e-05,0.0004010521849075911,1.014531683747041,2.020246989923837,0.5360044309464662,1.4499512861045711,0.47852725280057484,0.09849716974957674,0.26983180690734027,0.09849716974957674,2N up,2N-specific response,0
Lauric acid,Lauric acid,0.02339909632525104,0.8453868590525843,0.6494611057593955,0.12313737496771959,0.5176789420372887,0.9368756911190754,1.0634541681729095,0.5876209980721182,-0.9498704609385982,-0.09407045757208721,0.08875785861644303,-0.7670421447500679,0.001041061489047186,0.7432956493788612,0.5187432984561273,0.05008977964788594,8.54623745393532e-05,0.9859895053002057,0.5487381064567393,33.5764190634141,0.0003214785961960045,0.3807368540789158,0.00046365794002959434,0.9919246191852059,0.7640247381934541,11.319159132029593,0.0008186498882243984,0.0023277273930235906,-0.09407045757208721,0.9368756911190754,0.08875785861644303,1.0634541681729095,-0.18282831618853024,0.5487381064567393,0.7640247381934541,0.5487381064567393,No strong response,No strong response,99
Rac-glycerol 1-myristate,Rac-glycerol 1-myristate,0.038210325594707224,0.25732012596541765,0.5854760030235642,0.11464368922088367,0.34327274247777784,0.6846574595661213,1.1649632462793162,0.5840878863563965,-1.5425727900342707,-0.5465457199330288,0.22028443964608257,-0.7757426304551593,0.002689508757672729,0.13465693032512324,0.4428282480496026,0.04542027517861281,9.750156499770292e-05,0.4372277572389653,0.08331189036993467,32.610035913309204,0.6458583835451635,3.5678336728071067,0.0005161900371415232,0.5488603761084884,0.24273587811487138,12.274575989887033,0.0005742588307010281,0.0017487107618766788,-0.5465457199330288,0.6846574595661213,0.22028443964608257,1.1649632462793162,-0.7668301595791114,0.08331189036993467,0.24273587811487138,0.08331189036993467,No strong response,No strong response,99
Folic acid | row_438,Folic acid,0.009306331234299109,0.9896164030537942,0.30925129439582455,0.040817244330179886,0.45329554560697505,1.0025735795684971,1.2369015320485497,0.5592426992474363,-1.1414761105050744,0.003708120952683913,0.30673065400898025,-0.838453577448778,0.00021688483808747922,0.9854231132103459,0.14886980302597444,0.010809651570492556,7.415998402106839e-06,0.2635419136102432,0.2745291496035262,55.971574134966566,1.3760046694009043,1.3110457114761382,6.863433815283193e-05,0.36585818595304354,0.5101486559561589,19.55287483861443,6.503661155287284e-05,0.0003069728065295598,0.003708120952683913,1.0025735795684971,0.30673065400898025,1.2369015320485497,-0.30302253305629634,0.2745291496035262,0.5101486559561589,0.2745291496035262,No strong response,No strong response,99
Palmitate,Palmitate,0.026424673427220404,0.6004886825333153,0.5880395801462832,0.16273795174418898,0.4293435158532863,0.8278289521172891,1.1219843829475222,0.5819036873198392,-1.2197956912045633,-0.272595389269604,0.16605259501892888,-0.7811477069160304,0.0012876429848009943,0.44527762475987365,0.447258917950245,0.07783001209232354,0.00018385700010133054,0.7820056220343775,0.2666138867013106,28.246793486253956,0.08008436065241996,1.3574749478984458,0.0008344279235368078,0.8485210427591406,0.508266116836461,9.894784264934874,0.0014482891976831714,0.003756002754431082,-0.272595389269604,0.8278289521172891,0.16605259501892888,1.1219843829475222,-0.4386479842885329,0.2666138867013106,0.508266116836461,0.2666138867013106,No strong response,No strong response,99
"1,2,3-Propanetricarboxylic acid","1,2,3-Propanetricarboxylic acid",0.2842507439516211,0.7719059805598172,0.2536351438520672,0.23002574126799144,0.6027851031931644,1.1753995383608349,1.1637703588723447,0.5968212620232103,-0.7302843312610285,0.23315123681970462,0.21880640635528792,-0.7446291617254452,0.11343612079751161,0.6514105605040952,0.10729029612095509,0.12964826018955808,0.012223939443817064,0.38435065188237927,0.9776091574834808,8.681736848575833,0.8152090474099154,0.0008212291569048416,0.031019889341299216,0.4997617291693747,0.9901963998545127,3.1659223750475136,0.06393482228227551,0.09342797559515184,0.23315123681970462,1.1753995383608349,0.21880640635528792,1.1637703588723447,0.014344830464416702,0.9776091574834808,0.9901963998545127,0.9776091574834808,No strong response,No strong response,99
3-Hydroxyanthranilate | row_441,3-Hydroxyanthranilate,0.07455935040877135,0.34330122120479806,0.163193276192155,0.20201329446281435,0.6169435780116622,1.5278425118301764,1.3713820106016947,0.5537647485852123,-0.696789539783051,0.6114958397667678,0.4556305025782308,-0.852654876971588,0.0129531074862696,0.20080422010478927,0.05229245625591039,0.10357461283898532,0.00316240968490565,0.026281287679336424,0.7178660845497944,13.52508905711414,6.415341980184304,0.1368633662094353,0.010365676189412963,0.060511062364130695,0.8379490660501021,6.6924314678359105,0.006621546809861592,0.014002314680217558,0.6114958397667678,1.5278425118301764,0.4556305025782308,1.3713820106016947,0.155865337188537,0.7178660845497944,0.8379490660501021,0.7178660845497944,No strong response,No strong response,99
Formyl-l-methionyl peptide | row_442,Formyl-l-methionyl peptide,0.7156521270448027,0.014513538660981769,0.34281054314165477,0.04522998654756543,0.9103991252180195,2.4135868987596347,1.3164156253691206,0.49654878155631416,-0.13542892349531854,1.2711787704960749,0.39661505593585034,-1.009992638055543,0.554933640886436,0.0013852499578514662,0.18843894348001813,0.012744890277174159,0.004659906706555345,0.0002856682482456446,0.021301865279830887,12.017458923213574,25.478077951233058,7.005914734486909,0.014523374935636947,0.0014498431523864974,0.10285860702844304,14.833817202977798,0.0002433858977429457,0.0008870986483265807,1.2711787704960749,2.4135868987596347,0.39661505593585034,1.3164156253691206,0.8745637145602245,0.021301865279830887,0.10285860702844304,0.021301865279830887,2N up,2N-specific response,0
Guanidinoacetate,Guanidinoacetate,0.01644399635846007,0.005183241516626907,0.005464145265722169,0.004857437398956407,0.42937889301622584,0.28043475894103054,0.32654584692910604,0.49998044038096245,-1.2196768205263666,-1.8342629172792861,-1.6146425349876115,-1.000056438234692,0.0005922625807072483,0.00015374021447622183,4.6306315811204824e-05,0.00046310314184965743,9.64243235543592e-09,5.923449925958632e-11,0.19568179702708244,191.8189147259909,463.076165830021,1.8777386148289597,5.689035089707192e-07,9.74731166259063e-09,0.43159723456440613,218.92427305694633,9.711922848890547e-11,1.5280091948921125e-08,-1.8342629172792861,0.28043475894103054,-1.6146425349876115,0.32654584692910604,-0.2196203822916747,0.19568179702708244,0.43159723456440613,0.19568179702708244,Common down,Common gem response,5
Hypoxanthine | row_444,Hypoxanthine,0.5445768508996093,0.2043132074560219,0.04435795223610571,0.31581158078311033,0.169178821114686,44.765051631127946,84.82575162997546,0.3205786688057218,-2.5633791209049654,5.4843009451414915,6.406430403413758,-1.6412496626326991,0.3439840963897889,0.09523073228882377,0.005356786604783953,0.2094258999684609,0.12193528758660262,0.0005085841912365191,0.7214688860991089,2.7697389401173105,22.151373144158125,0.13321935025978301,0.19777819842225577,0.0022227012802188612,0.8379490660501021,8.351443811511734,0.002874356940968941,0.006886784142829138,5.4843009451414915,44.765051631127946,6.406430403413758,84.82575162997546,-0.9221294582722663,0.7214688860991089,0.8379490660501021,0.7214688860991089,4N up,4N-specific response,2
Formyl-l-methionyl peptide | row_445,Formyl-l-methionyl peptide,0.7190390539882654,0.011762888989622718,0.3533408417769029,0.006325408851282548,0.9213923887678328,2.202313218754618,1.1916475772581638,0.4985553364658056,-0.1181124143885377,1.1390196673622093,0.25295763033163254,-1.0041744514191144,0.5616449119225788,0.0008991924064948926,0.20661456002208728,0.000696867076836213,0.0005814192372586704,9.294175355974241e-05,0.003299793616268027,21.424682498555086,32.958765649274945,13.354723277937367,0.002416661030394546,0.0006069100094999438,0.030095816127749645,22.57939047525568,3.17929926101498e-05,0.00018300356721939883,1.1390196673622093,2.202313218754618,0.25295763033163254,1.1916475772581638,0.8860620370305767,0.003299793616268027,0.030095816127749645,0.003299793616268027,2N up,2N-specific response,0
