cancer	drug	correlation
SCLC	Pyridostatin	-0.0416456719951449
SCLC	GSK-LSD1	-0.0415778239809173
SCLC	Cyclophosphamide	-0.0399037249692125
SCLC	IGF1R_3801	-0.0387873193223672
SCLC	Venetoclax	-0.0361976731086962
SCLC	BDILV000379a	-0.0344936987933549
SCLC	AZD1208	-0.0320329559529814
SCLC	JNK Inhibitor VIII	-0.031953658531451
SCLC	Lenalidomide	-0.0295814988486633
SCLC	WZ4003	-0.0272898540466917
SCLC	P22077	-0.0241968589142916
SCLC	Sinularin	-0.0224402874134915
SCLC	776928	-0.0220047223014701
SCLC	MN-64	-0.0191103942962465
SCLC	EPZ5676	-0.0171625615362781
SCLC	BPD-00008900	-0.0169056878087478
SCLC	ICL-SIRT078	-0.0153214175021812
SCLC	UMI-77	-0.0146713130047884
SCLC	AZD2014	-0.0142037984859789
SCLC	Sepantronium bromide	-0.0140360160540149
SCLC	HKMTI-1-005	-0.0115063011437711
SCLC	GSK-LSD1-2HCl 	-0.00753123855164776
SCLC	Savolitinib	-0.00724982889767139
SCLC	Veliparib	-0.00667649218722916
SCLC	5-azacytidine	-0.00637403751941214
SCLC	THR-101	-0.000623018339192981
SCLC	N25720-51-A1	0.0006487388452447
SCLC	PRT062607	0.00212864504648331
SCLC	Zoledronate	0.00297727387452836
SCLC	GSK591	0.00308256554774347
SCLC	Lestaurtinib	0.00361187530088112
SCLC	Bicalutamide	0.00423496925682023
SCLC	Wee1 Inhibitor	0.00489101014355239
SCLC	743380	0.00539703380467365
SCLC	729189	0.0058643329512275
SCLC	AMG-319	0.00723911799207238
SCLC	5-Fluorouracil	0.0075310167144414
SCLC	PFI3	0.00791379136856423
SCLC	AZD5153	0.015253310018628
SCLC	Obatoclax Mesylate	0.015727907706637
SCLC	Mirin	0.0181094761224528
SCLC	765771	0.0188817958933609
SCLC	PLX-4720	0.0200063150640774
SCLC	I-BET-762	0.0207432645381464
SCLC	VTP-A	0.0224052762780608
SCLC	Dactinomycin	0.0236703892117482
SCLC	glutathione	0.0261947696164085
SCLC	GW441756	0.0265251449960579
SCLC	VX-11e	0.0271923840901472
SCLC	SB590885	0.0295823932646594
SCLC	Nelarabine	0.0308437642216869
SCLC	Rapamycin	0.0311035271057107
SCLC	PD173074	0.03165450496539
SCLC	BMS-754807	0.0323436657385408
SCLC	GDC0810	0.0329661313393417
SCLC	AT13148	0.0341641178899567
SCLC	Dactolisib	0.0351039344810264
SCLC	LMB_AB1	0.0353504755465056
SCLC	Schweinfurthin A	0.0367153974689149
SCLC	GNE-317	0.0398423155944123
SCLC	PCI-34051	0.0406499529737135
SCLC	AZD7762	0.0424310201234525
SCLC	PAK_5339	0.0426067418128511
SCLC	Paclitaxel	0.0445205487350485
SCLC	KU-55933	0.046504673472388
SCLC	Sapitinib	0.0482699670191185
SCLC	OF-1	0.0485573921593902
SCLC	JAK1_8709	0.0514543737539063
SCLC	123138	0.0527626739194341
SCLC	EHT-1864	0.0567847475144528
SCLC	UNC0379	0.0582559544742228
SCLC	VE-822	0.0587041998216991
SCLC	667880	0.059616823192086
SCLC	MK-8776	0.0597437119867363
SCLC	Doramapimod	0.0640813838249025
SCLC	Ibrutinib	0.0644279378897982
SCLC	Sorafenib	0.0670874422964354
SCLC	Crizotinib	0.0670947593067545
SCLC	GSK3337463A	0.0683962301453474
SCLC	Tretinoin	0.0684375053281719
SCLC	123829	0.0711431528230104
SCLC	ERK_2440	0.072366652994072
SCLC	Remodelin	0.0749648225782394
SCLC	Bromosporine	0.0753012405198682
SCLC	BI-2536	0.0771648239891161
SCLC	150412	0.0789905436876552
SCLC	Wnt-C59	0.0802438043340728
SCLC	THR-102	0.0805297772484532
SCLC	Gefitinib	0.081248208767035
SCLC	AZD4547	0.081332586162041
SCLC	N30652-18-1	0.0816911839845506
SCLC	Afatinib	0.0820771765832423
SCLC	Trametinib	0.0834480123548654
SCLC	Ruxolitinib	0.0836549732684598
SCLC	615590	0.0843248338627132
SCLC	PD0325901	0.0855805459356453
SCLC	GSK2830371A	0.0879244268562098
SCLC	Linsitinib	0.0902001861619596
SCLC	BX795	0.090538919126934
SCLC	LGK974	0.091943024571133
SCLC	AZD6738	0.0924086231638915
SCLC	MK-1775	0.0940378301032408
SCLC	POMHEX	0.0941090312303563
SCLC	AGK2	0.096857870796082
SCLC	Picolinici-acid	0.0994771164961035
SCLC	TAF1_5496	0.0997483754973717
SCLC	AZD5363	0.10163061266503
SCLC	Ulixertinib	0.10187892590263
SCLC	ERK_6604	0.104194762630141
SCLC	SGC0946	0.104371604128446
SCLC	Temsirolimus	0.105893588384823
SCLC	AGI-6780	0.109579239085066
SCLC	GSK626616AC	0.109906133963678
SCLC	Uprosertib	0.111595027774635
SCLC	Vismodegib	0.11508243055135
SCLC	PBD-288	0.117746830275064
SCLC	Docetaxel	0.118443092656639
SCLC	Palbociclib	0.118892985291917
SCLC	CZC24832	0.119581120762083
SCLC	Tozasertib	0.120114964719004
SCLC	AZ960	0.122205744395714
SCLC	Entospletinib	0.124538787417131
SCLC	XAV939	0.125333088027844
SCLC	GSK1904529A	0.126550563130549
SCLC	MIRA-1	0.129390434220943
SCLC	RVX-208	0.129391682544287
SCLC	Tanespimycin	0.132215741806853
SCLC	AZD3759	0.13310071143993
SCLC	SCH772984	0.133506051316098
SCLC	Dihydrorotenone	0.134311011317841
SCLC	Vinorelbine	0.135493956155356
SCLC	Pictilisib	0.135947821464341
SCLC	Podophyllotoxin bromide	0.139306571559688
SCLC	Cediranib	0.139344848280426
SCLC	SGC-CBP30	0.141496949008122
SCLC	AGI-5198	0.14482188485625
SCLC	AZD5582	0.147344095066823
SCLC	THR-103	0.147532947375496
SCLC	Alisertib	0.147535754200169
SCLC	Avagacestat	0.14796774831649
SCLC	RO-3306	0.148572051156003
SCLC	AZD5991	0.149171507748991
SCLC	AZD8186	0.149401329439217
SCLC	Lapatinib	0.149570162064391
SCLC	GSK2801	0.150534286367029
SCLC	MK-2206	0.151519856952426
SCLC	GSK343	0.153024485131772
SCLC	ZM447439	0.154812811097042
SCLC	CPI-637	0.155014213535826
SCLC	VE821	0.158360026430135
SCLC	CHIR-99021	0.162370522656801
SCLC	Axitinib	0.163629247966547
SCLC	IAP_5620	0.163915665432895
SCLC	50869	0.164225692806993
SCLC	Dasatinib	0.16449461771353
SCLC	IWP-2	0.165101363956177
SCLC	BDF00022089a	0.166975824453666
SCLC	Ipatasertib	0.16713636100382
SCLC	EPZ004777	0.168009650689009
SCLC	SL0101	0.169889424825029
SCLC	MIM1	0.170769445625061
SCLC	Bleomycin	0.174625102383683
SCLC	Selumetinib	0.177000293875899
SCLC	A-366	0.177347161096086
SCLC	Telomerase Inhibitor IX	0.178043825566214
SCLC	Dacarbazine	0.181170565419269
SCLC	Bleomycin (50 uM)	0.183959215551868
SCLC	BDOCA000347a	0.185395646432728
SCLC	Foretinib	0.185954132975172
SCLC	GSK2606414	0.186018707103358
SCLC	Vinblastine	0.186392880443852
SCLC	Nilotinib	0.188742039349232
SCLC	LJI308	0.190090997658398
SCLC	Ribociclib	0.191069191602295
SCLC	Elesclomol	0.191635320877473
SCLC	Afuresertib	0.192715598694938
SCLC	BMS-345541	0.193201617483438
SCLC	ML323	0.199778232106873
SCLC	KRAS (G12C) Inhibitor-12	0.209724545019853
SCLC	Osimertinib	0.214208217678724
SCLC	CCT-018159	0.214913826130065
SCLC	Tamoxifen	0.21527792173665
SCLC	Eg5_9814	0.219091193503359
SCLC	Luminespib	0.221521547516962
SCLC	Taselisib	0.222241760566541
SCLC	Fulvestrant	0.225624086129384
SCLC	TW 37	0.225877758757448
SCLC	YK-4-279	0.241826253808194
SCLC	PRIMA-1MET	0.242162750917163
SCLC	630600	0.243124369744521
SCLC	Nutlin-3a (-)	0.24694817160433
SCLC	LMB_AB3	0.247264183873613
SCLC	Buparlisib	0.249620316822484
SCLC	Refametinib	0.253568658816446
SCLC	GSK2578215A	0.260725296145791
SCLC	GSK269962A	0.274507853153216
SCLC	Piperlongumine	0.280484799713176
SCLC	PF-4708671	0.288208864588614
SCLC	OSI-027	0.297735319091526
SCLC	I-BRD9	0.306133793466774
SCLC	Leflunomide	0.324515606700203
SCLC	Alpelisib	0.375910907710043
SCLC	LCL161	0.384893945010758
SCLC	SB505124	0.392459715606068
SCLC	AZD6482	0.555350737463931
NB	BIBR-1532	-0.736351034434557
NB	GW441756	-0.702659484279604
NB	P22077	-0.647731582903272
NB	KU-55933	-0.644841170801917
NB	AZD4547	-0.628998809806215
NB	Linsitinib	-0.556913682876687
NB	Fulvestrant	-0.551449302924482
NB	JNK Inhibitor VIII	-0.551351140327544
NB	Tamoxifen	-0.52919407115564
NB	RO-3306	-0.523184110263805
NB	WEHI-539	-0.501077346146059
NB	AGI-5198	-0.500502154531063
NB	Bosutinib	-0.47656228201582
NB	NVP-ADW742	-0.438604610710347
NB	MIRA-1	-0.434847748605605
NB	Savolitinib	-0.43174542724651
NB	Dabrafenib	-0.425185619958467
NB	MK-1775	-0.398880517753887
NB	GSK2578215A	-0.390548234648294
NB	Cyclophosphamide	-0.383637105100492
NB	Docetaxel	-0.375303368755004
NB	Gefitinib	-0.37381021384528
NB	SN-38	-0.372431252120472
NB	Wee1 Inhibitor	-0.370208336796797
NB	Pevonedistat	-0.358169557024353
NB	AZD6738	-0.357116722607995
NB	AMG-319	-0.341491443366864
NB	PFI-1	-0.338212201022943
NB	Dactolisib	-0.332071215011087
NB	Sorafenib	-0.331860411104459
NB	NU7441	-0.329342437074001
NB	Lapatinib	-0.317679003076424
NB	Erlotinib	-0.315580859202985
NB	Motesanib	-0.301619370565039
NB	Gemcitabine	-0.299177943118057
NB	Olaparib	-0.297604699011041
NB	GSK343	-0.297095867890799
NB	Buparlisib	-0.295775663617819
NB	Cediranib	-0.28648080870907
NB	Epirubicin	-0.282881875381497
NB	GNE-317	-0.2809457763281
NB	Oxaliplatin	-0.275411314205541
NB	Camptothecin	-0.273647704484685
NB	SB590885	-0.265829291444519
NB	AZ6102	-0.265574165066184
NB	AZD8186	-0.264707188671977
NB	Osimertinib	-0.261517456805457
NB	YK-4-279	-0.256796380688119
NB	BI-2536	-0.256371727072356
NB	MK-8776	-0.249298279844914
NB	Telomerase Inhibitor IX	-0.240572992396807
NB	Bortezomib	-0.239801042311564
NB	AZD3759	-0.238188234929418
NB	BMS-536924	-0.237365625110437
NB	AZD7762	-0.23093965453248
NB	Foretinib	-0.216954353030749
NB	AGK2	-0.214269552774373
NB	Avagacestat	-0.21391554132173
NB	Vorinostat	-0.207245356480186
NB	Veliparib	-0.205756521043716
NB	ZM447439	-0.201334669002919
NB	Axitinib	-0.194378412145117
NB	PLX-4720	-0.183250575629117
NB	SB216763	-0.180013774046585
NB	5-Fluorouracil	-0.170742732717384
NB	Dactinomycin	-0.169996078707694
NB	Temsirolimus	-0.169740948831386
NB	Alisertib	-0.166874347497431
NB	Ulixertinib	-0.160070773712401
NB	PD173074	-0.158548907666321
NB	VE821	-0.157467359028591
NB	Luminespib	-0.156559880650066
NB	Ipatasertib	-0.154213631148143
NB	CCT007093	-0.150750147645206
NB	GSK591	-0.145128170118068
NB	BMS-754807	-0.128970802166737
NB	Doramapimod	-0.12524808343366
NB	Rucaparib	-0.115956279382536
NB	Irinotecan	-0.111128237187965
NB	Afatinib	-0.107895181268664
NB	Lenalidomide	-0.104455212620231
NB	AZD5363	-0.104389935900558
NB	Lestaurtinib	-0.103259025130229
NB	EPZ004777	-0.0998282220206935
NB	Palbociclib	-0.096637539380363
NB	EPZ5676	-0.0933670901114189
NB	Pyridostatin	-0.0918280862833738
NB	Afuresertib	-0.0830187457979893
NB	Nilotinib	-0.0821519475944318
NB	WIKI4	-0.0787676297893791
NB	SGC0946	-0.0567710403692203
NB	EHT-1864	-0.051845621896303
NB	Talazoparib	-0.0364557621525977
NB	Refametinib	-0.0315146592354828
NB	Nutlin-3a (-)	-0.0255851053861068
NB	Navitoclax	-0.0237094608085475
NB	GSK1904529A	-0.0212059567125804
NB	ABT737	-0.0201342086461596
NB	OSI-027	-0.0074771834031568
NB	Crizotinib	-0.00623596875529575
NB	Staurosporine	-0.000417622210931865
NB	Temozolomide	0.0201388890380423
NB	MK-2206	0.0376282063801493
NB	GDC0810	0.0381667449160352
NB	Taselisib	0.045820814459215
NB	Pictilisib	0.0468990909644781
NB	Sapitinib	0.0474894519622706
NB	Dasatinib	0.0513819882009211
NB	Vinorelbine	0.0635891603785238
NB	PD0325901	0.078741429042775
NB	SCH772984	0.0937216209583657
NB	LJI308	0.109366994166137
NB	JQ1	0.10977823142187
NB	Selumetinib	0.11880917598374
NB	Rapamycin	0.119076219718566
NB	I-BRD9	0.12814703684574
NB	Vismodegib	0.139060736152488
NB	Trametinib	0.144847813323123
NB	MG-132	0.165843101915573
NB	Venetoclax	0.179985262425569
NB	LGK974	0.185806678228387
NB	VX-11e	0.185897250975454
NB	Uprosertib	0.189501182857783
NB	Ribociclib	0.216020388299214
NB	Paclitaxel	0.249661108139449
NB	Serdemetan	0.269289540727832
NB	Methotrexate	0.301159008823238
NB	AT13148	0.306288463878194
NB	Alpelisib	0.364443810899813
NB	Sepantronium bromide	0.431830693917841
NB	Tanespimycin	0.494874377958892
MM	PBD-288	-0.691789745276608
MM	Lapatinib	-0.652839179623946
MM	POMHEX	-0.645992623832137
MM	glutathione	-0.643095576959853
MM	5-azacytidine	-0.621624991783549
MM	THR-102	-0.615038852200017
MM	GSK2830371	-0.59182791518787
MM	YK-4-279	-0.585691437995438
MM	Vismodegib	-0.551392953520876
MM	alpha-lipoic acid	-0.547383907056934
MM	HKMTI-1-005	-0.537227764056448
MM	Vinblastine	-0.526127420265074
MM	AZD3759	-0.525537219254371
MM	Obatoclax Mesylate	-0.522167985745669
MM	THR-103	-0.522163300727532
MM	VE821	-0.521199020763015
MM	743380	-0.506732564719269
MM	VTP-A	-0.502885401085858
MM	GSK2578215A	-0.499908063409812
MM	UMI-77	-0.497273808936842
MM	741909	-0.494005651473089
MM	BI-2536	-0.492438260524842
MM	THR-101	-0.482168786779343
MM	AZ960	-0.476618799817059
MM	Temozolomide	-0.472143488299052
MM	Wee1 Inhibitor	-0.46115419868829
MM	Vinorelbine	-0.45614246698411
MM	Sinularin	-0.455400440899752
MM	GSK591	-0.454025390786806
MM	Paclitaxel	-0.453672713928219
MM	Axitinib	-0.450695379035843
MM	BDP-00009066	-0.448906346155058
MM	MK-1775	-0.438567460418899
MM	ascorbate (vitamin C)	-0.43311751933068
MM	150412	-0.424606682406458
MM	Podophyllotoxin bromide	-0.413121982505243
MM	Mycophenolic acid	-0.412110864179423
MM	BMS-345541	-0.408817738114198
MM	I-BET-762	-0.408106261556936
MM	MK-8776	-0.398907803281496
MM	Docetaxel	-0.396728860094064
MM	UNC0638	-0.392387324409076
MM	Romidepsin	-0.391586620599376
MM	Serdemetan	-0.391504013420203
MM	AZD5991	-0.389607170908837
MM	PD173074	-0.388595298953908
MM	CT7033-2	-0.380283111457199
MM	Alisertib	-0.379019617258328
MM	Sorafenib	-0.375599942623028
MM	CCT007093	-0.364259457770274
MM	Ibrutinib	-0.361660569854163
MM	ICL-SIRT078	-0.359321606672573
MM	AGI-5198	-0.358808753184624
MM	MIM1	-0.356859361101526
MM	Ribociclib	-0.342473569159002
MM	Dasatinib	-0.341364149820865
MM	Vorinostat	-0.339371094242834
MM	Oxaliplatin	-0.338473536160903
MM	AZD6738	-0.328626547369791
MM	CPI-637	-0.323783060028696
MM	Bortezomib	-0.319024144298199
MM	GSK-LSD1-2HCl 	-0.309076930979555
MM	Avagacestat	-0.303926107326218
MM	MN-64	-0.301851725246129
MM	776928	-0.296917257706508
MM	OTX015	-0.292976275030794
MM	Dinaciclib	-0.291060067556859
MM	N25720-51-A1	-0.286353452607583
MM	Ruxolitinib	-0.284039903525187
MM	KRAS (G12C) Inhibitor-12	-0.283584581618517
MM	Osimertinib	-0.277424368195914
MM	ZM447439	-0.270928628391299
MM	Cytarabine	-0.267065876046607
MM	N-acetyl cysteine	-0.266993667893209
MM	Bromosporine	-0.265265852729119
MM	GDC0810	-0.263695641996405
MM	GSK2276186C	-0.255965490172958
MM	AGK2	-0.253635506667337
MM	GSK2256098C	-0.253090882780946
MM	Ulixertinib	-0.251692304709221
MM	AZD5153	-0.249972750556333
MM	RO-3306	-0.249794841898518
MM	AGI-6780	-0.242010184436339
MM	RVX-208	-0.240333909861297
MM	VTP-B	-0.23805437290251
MM	GSK1904529A	-0.233400145854949
MM	N30652-18-1	-0.23156552063776
MM	Palbociclib	-0.229206515565428
MM	EHT-1864	-0.214548969072617
MM	Dactinomycin	-0.210130573278785
MM	AMG-319	-0.205662372299556
MM	PLX-4720	-0.203025554992957
MM	LJI308	-0.202457256040981
MM	AZD7762	-0.1987854348436
MM	JAK_8517	-0.198214184590941
MM	Cisplatin	-0.195186754720856
MM	630600	-0.192727005093237
MM	WEHI-539	-0.184380821495914
MM	Sapitinib	-0.182901700881187
MM	Sepantronium bromide	-0.17574459534053
MM	GSK343	-0.174289879893426
MM	SGC0946	-0.172067585824486
MM	Foretinib	-0.171091587729316
MM	123829	-0.169495619754509
MM	PRT062607	-0.168838782194198
MM	Cyclophosphamide	-0.164635231731687
MM	AZD4547	-0.164230183131961
MM	Doramapimod	-0.161813878514647
MM	GSK626616AC	-0.156071823079339
MM	Afatinib	-0.155171764726293
MM	Acetalax	-0.149154729662605
MM	Cediranib	-0.148895392974223
MM	Lestaurtinib	-0.146056471804218
MM	Entinostat	-0.145927709296391
MM	50869	-0.145815321135027
MM	PCI-34051	-0.145698383199019
MM	Erlotinib	-0.145023049001548
MM	BPD-00008900	-0.144441243422948
MM	JQ1	-0.13930323094312
MM	EPZ004777	-0.13587947710134
MM	AZD1332	-0.134258994341742
MM	LMB_AB2	-0.134052968701389
MM	KU-55933	-0.131367976500708
MM	N29087-69-1	-0.127455599171544
MM	765771	-0.127255535427144
MM	P22077	-0.123419603179977
MM	CZC24832	-0.123130341562599
MM	Wnt-C59	-0.120124082566918
MM	LGK974	-0.118747296529233
MM	Entospletinib	-0.118394095826432
MM	XAV939	-0.099543812346319
MM	VX-11e	-0.0971735999229667
MM	BDILV000379a	-0.0967542989868308
MM	Rapamycin	-0.0930044828349001
MM	Picolinici-acid	-0.0907630293516001
MM	LCL161	-0.0905719615504158
MM	AZD8055	-0.0850902125661681
MM	JAK1_8709	-0.0828869210808541
MM	GSK-LSD1	-0.0805491253382654
MM	Methotrexate	-0.0790560394655985
MM	123138	-0.0769814389131955
MM	Tanespimycin	-0.0761535813541928
MM	VSP34_8731	-0.0720476847979661
MM	Mirin	-0.0706713635370982
MM	SCH772984	-0.0706293080157524
MM	Epirubicin	-0.0698805202185105
MM	SB216763	-0.068886715003835
MM	Dacarbazine	-0.0684854719681679
MM	Crizotinib	-0.0661465192857124
MM	AT13148	-0.0646245386691671
MM	ERK_6604	-0.0640834284294679
MM	Savolitinib	-0.0637549737036275
MM	GSK3337463A	-0.0571365697919946
MM	Eg5_9814	-0.0507599441036524
MM	L-Oxonoreleagnine	-0.0498478021152516
MM	BDF00022089a	-0.0496567599808257
MM	Motesanib	-0.0490299659917784
MM	AZD2014	-0.0436209546257578
MM	Staurosporine	-0.0430353855857606
MM	Gallibiscoquinazole	-0.0426162025117914
MM	AZD1208	-0.0383221721147028
MM	Bleomycin (50 uM)	-0.0367494680453261
MM	ERK_2440	-0.0353787789076114
MM	ULK1_4989	-0.0320272875061654
MM	SGC-CBP30	-0.0298415219812949
MM	MIRA-1	-0.0118915854211022
MM	LMB_AB1	-0.00899064512426899
MM	SN-38	-0.00805635614888982
MM	LMB_AB3	-0.00465926115367279
MM	Elephantin	-0.00463065392649047
MM	729189	-0.00393768727975487
MM	AZ6102	0.000150954111836407
MM	Trametinib	0.00181213410160579
MM	PRIMA-1MET	0.00219947941414565
MM	MG-132	0.00308466814961503
MM	Buparlisib	0.00371113625602258
MM	Dactolisib	0.00607666476030043
MM	Telomerase Inhibitor IX	0.00774965123999427
MM	5-Fluorouracil	0.011011882614442
MM	Pyridostatin	0.0127064130656149
MM	BIBR-1532	0.0156286910803921
MM	IWP-2	0.0177010215304906
MM	PFI3	0.0226052830090408
MM	GW441756	0.0227913851857481
MM	Temsirolimus	0.0250579008502026
MM	720427	0.0269114360510651
MM	UNC0379	0.0285780629843819
MM	Olaparib	0.0304535123720314
MM	WIKI4	0.0318737848493859
MM	Pevonedistat	0.0341510376723037
MM	JNK Inhibitor VIII	0.0357219594751715
MM	ML323	0.0435222789818562
MM	GSK2606414	0.0461616546280627
MM	Dabrafenib	0.0504852023233459
MM	TAF1_5496	0.0505789301292225
MM	Nilotinib	0.0538805514786412
MM	GSK2830371A	0.0557622606261716
MM	PAK_5339	0.0582986379630475
MM	VE-822	0.0602172070544579
MM	LY2109761	0.0635840978984445
MM	BDOCA000347a	0.0674560345340375
MM	Leflunomide	0.0709822625870363
MM	Luminespib	0.0811044528377053
MM	OSI-027	0.0826858146908507
MM	Veliparib	0.0856627690661411
MM	Nutlin-3a (-)	0.0888185499298056
MM	Gefitinib	0.0896255537262166
MM	Zoledronate	0.0908634984010342
MM	Gemcitabine	0.0920102966331428
MM	PFI-1	0.0962500987714299
MM	667880	0.0979167681604114
MM	CDK9_5038	0.0992764531060978
MM	OF-1	0.108647699104185
MM	NU7441	0.111570191004794
MM	GSK2801	0.113362931979836
MM	BMS-754807	0.116497589163453
MM	Fulvestrant	0.117083314545335
MM	EPZ5676	0.119258076464955
MM	WZ4003	0.122136415898498
MM	615590	0.125753930797988
MM	GNE-317	0.132220198173593
MM	IAP_5620	0.133956554479036
MM	Selumetinib	0.138543774320447
MM	Talazoparib	0.144155744356309
MM	IRAK4_4710	0.145052732524363
MM	Dihydrorotenone	0.161392562386796
MM	SB590885	0.164772043605625
MM	AZD5582	0.166173756917161
MM	Navitoclax	0.16940126321489
MM	I-BRD9	0.169535767620282
MM	Pictilisib	0.182503420147088
MM	Nelarabine	0.187691184820259
MM	Linsitinib	0.201383148486137
MM	CDK9_5576	0.201419747315665
MM	BMS-536924	0.204602055301918
MM	A-366	0.212749130272566
MM	IGF1R_3801	0.212794878860662
MM	Refametinib	0.215845653669502
MM	PD0325901	0.219031103752353
MM	Sabutoclax	0.221516793375306
MM	Tamoxifen	0.221578076023245
MM	Camptothecin	0.23059174719108
MM	AZD8186	0.232815093676468
MM	MK-2206	0.24960134092087
MM	Niraparib	0.257319148423692
MM	Irinotecan	0.259016333487958
MM	Lenalidomide	0.263011306386087
MM	Rucaparib	0.27591194596365
MM	ABT737	0.284792004907639
MM	Venetoclax	0.287789250281933
MM	AZD5438	0.299147103258591
MM	NVP-ADW742	0.30221975105656
MM	Schweinfurthin A	0.303756685214974
MM	Alpelisib	0.314471883038644
MM	Taselisib	0.315428500704214
MM	LMP744	0.333340606191109
MM	Bosutinib	0.333704951629433
MM	GSK2110183B	0.345947223871807
MM	BEN	0.366795077670275
MM	Uprosertib	0.42196571181522
MM	Topotecan	0.428769860648771
MM	Ipatasertib	0.448462647959064
MM	Bleomycin	0.449253050230342
MM	Mitoxantrone	0.457449268656494
MM	Afuresertib	0.45939505362734
MM	AZD5363	0.460609808380783
MM	Teniposide	0.535698529600013
MM	Fludarabine	0.542906303993598
MM	N27922-53-1	0.558452709032875
PAAD	SN-38	-0.512051852056258
PAAD	Daporinad	-0.492717439947348
PAAD	TW 37	-0.443252672724761
PAAD	GDC0810	-0.408877071923446
PAAD	BMS-754807	-0.37825010902643
PAAD	615590	-0.348549424198435
PAAD	SGC0946	-0.343986034891178
PAAD	Ribociclib	-0.343583586366829
PAAD	GSK2606414	-0.340030492012642
PAAD	BDOCA000347a	-0.324549600394804
PAAD	Irinotecan	-0.324538516336985
PAAD	Talazoparib	-0.31935258346266
PAAD	AGK2	-0.319029613079278
PAAD	THR-101	-0.312064428448399
PAAD	Crizotinib	-0.306167990031729
PAAD	KRAS (G12C) Inhibitor-12	-0.302658666267429
PAAD	Ruxolitinib	-0.298447250508647
PAAD	Niraparib	-0.295231196921097
PAAD	PLX-4720	-0.294278583748988
PAAD	Leflunomide	-0.292303269052701
PAAD	Obatoclax Mesylate	-0.288072057832914
PAAD	Serdemetan	-0.283692093997157
PAAD	667880	-0.279256898298228
PAAD	AGI-5198	-0.276358005890976
PAAD	123138	-0.275895925887246
PAAD	Axitinib	-0.273375445792005
PAAD	Zoledronate	-0.272642967388815
PAAD	CT7033-2	-0.271998827319243
PAAD	Remodelin	-0.271304831683897
PAAD	Buparlisib	-0.271171493789473
PAAD	Dacarbazine	-0.270581151826258
PAAD	Motesanib	-0.266035177849171
PAAD	GSK343	-0.264772713494531
PAAD	GSK2830371	-0.262172391496858
PAAD	Osimertinib	-0.261131239750955
PAAD	JNK Inhibitor VIII	-0.255821668499616
PAAD	Dihydrorotenone	-0.25551924871982
PAAD	Cediranib	-0.254793690962965
PAAD	LJI308	-0.248837312565831
PAAD	VE-822	-0.246748036226561
PAAD	VE821	-0.24638472000123
PAAD	AGI-6780	-0.245417386022858
PAAD	alpha-lipoic acid	-0.243275116852173
PAAD	Doramapimod	-0.238777039213014
PAAD	LGK974	-0.238172517869896
PAAD	AZD8186	-0.236420359413582
PAAD	Venetoclax	-0.231412037011563
PAAD	765771	-0.226586927954393
PAAD	LMB_AB3	-0.225258835380091
PAAD	Gallibiscoquinazole	-0.22384969308132
PAAD	EPZ5676	-0.221336129704567
PAAD	Olaparib	-0.218811277807669
PAAD	GNE-317	-0.217553717512385
PAAD	Lenalidomide	-0.213992589750776
PAAD	UMI-77	-0.213224126366025
PAAD	TAF1_5496	-0.206083222599642
PAAD	Epirubicin	-0.202452487235675
PAAD	AZD3759	-0.202303351945776
PAAD	MIRA-1	-0.200842658680632
PAAD	NVP-ADW742	-0.200495644533446
PAAD	Fulvestrant	-0.197127583737734
PAAD	Camptothecin	-0.195809103340924
PAAD	ML323	-0.193710664189638
PAAD	BDF00022089a	-0.191948355411203
PAAD	Savolitinib	-0.188609962986198
PAAD	MK-1775	-0.188004854282012
PAAD	GW441756	-0.186476160073955
PAAD	Cytarabine	-0.182973155787043
