cancer_type	direction	metric	drug	correlation_value	group	category_id
allcancers	low_ploidy_sensitive	Z_SCORE	729189	0.108663878969158	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	BROMOSPORINE	0.109412931969684	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	low_ploidy_sensitive	Z_SCORE	PALBOCICLIB	0.110729833252962	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	A-366	0.110835320815244	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	low_ploidy_sensitive	Z_SCORE	LESTAURTINIB	0.111172737304391	Signaling	SIGNALING
allcancers	low_ploidy_sensitive	Z_SCORE	NILOTINIB	0.111526440204289	Signaling	SIGNALING
allcancers	low_ploidy_sensitive	Z_SCORE	OXALIPLATIN	0.11163026701946	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	KU-55933	0.111782454856023	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	N30652-18-1	0.113090623909256	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	DACARBAZINE	0.114867114734556	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	POMHEX	0.11554618518213	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	RO-3306	0.116467869703349	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	VE821	0.116643748013809	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	LMB_AB2	0.116829643307954	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	MIM1	0.11698359382465	Apoptosis regulation	APOPTOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	THR-103	0.117925153461956	Signaling	SIGNALING
allcancers	low_ploidy_sensitive	Z_SCORE	SORAFENIB	0.118150794162865	Signaling	SIGNALING
allcancers	low_ploidy_sensitive	Z_SCORE	NAVITOCLAX	0.118386869339533	Apoptosis regulation	APOPTOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	BLEOMYCIN (50 UM)	0.118629631211065	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	OLAPARIB	0.119679193504062	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	VINORELBINE	0.120008172058839	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	GEMCITABINE	0.12240277332665	Metabolism	METABOLISM
allcancers	low_ploidy_sensitive	Z_SCORE	GSK626616AC	0.122590207159584	Signaling	SIGNALING
allcancers	low_ploidy_sensitive	Z_SCORE	BLEOMYCIN	0.123284969533045	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	YK-4-279	0.124891632160811	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	NELARABINE	0.124949464995678	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	VSP34_8731	0.125147732749201	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	630600	0.125380263055534	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	CDK9_5576	0.125438977857802	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	FORETINIB	0.126144643288129	Signaling	SIGNALING
allcancers	low_ploidy_sensitive	Z_SCORE	N27922-53-1	0.126513739659328	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	615590	0.126696760024874	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	5-AZACYTIDINE	0.127511100005448	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	low_ploidy_sensitive	Z_SCORE	150412	0.12790382702603	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	GSK2801	0.128634113264036	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	low_ploidy_sensitive	Z_SCORE	CDK9_5038	0.129421939501411	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	N25720-51-A1	0.130775155841221	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	LMB_AB1	0.131649905778575	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	CT7033-2	0.131656143426087	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	low_ploidy_sensitive	Z_SCORE	PRIMA-1MET	0.131821488368971	p53 pathway	P53_PATHWAY
allcancers	low_ploidy_sensitive	Z_SCORE	5-FLUOROURACIL	0.132521806532282	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	PBD-288	0.133841483608244	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	ELEPHANTIN	0.135256653954679	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	ABT737	0.136377523691042	Apoptosis regulation	APOPTOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	TOZASERTIB	0.142574814306579	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	AZD5991	0.143158477597881	Apoptosis regulation	APOPTOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	GSK2830371	0.144687140361036	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	50869	0.145028709868027	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	CYTARABINE	0.148702182034263	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	PF-4708671	0.150695729599362	Signaling	SIGNALING
allcancers	low_ploidy_sensitive	Z_SCORE	ALISERTIB	0.151554547457484	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	GSK2830371A	0.156052520393351	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	FLUDARABINE	0.157116443733351	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	VINBLASTINE	0.161075163047697	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	AZD5438	0.162318050122449	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	GSK269962A	0.163167980299236	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	NIRAPARIB	0.166906812039602	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	JAK1_8709	0.171139700525257	Signaling	SIGNALING
allcancers	low_ploidy_sensitive	Z_SCORE	MIRIN	0.17924926539938	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	low_ploidy_sensitive	Z_SCORE	VENETOCLAX	0.185428566050652	Apoptosis regulation	APOPTOSIS
allcancers	low_ploidy_sensitive	Z_SCORE	EG5_9814	0.18800770227151	Other reviewed	OTHER_REVIEWED
allcancers	low_ploidy_sensitive	Z_SCORE	NUTLIN-3A (-)	0.235138267821069	p53 pathway	P53_PATHWAY
allcancers	high_ploidy_sensitive	Z_SCORE	LAPATINIB	0.0201096288345645	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	SEPANTRONIUM BROMIDE	0.0176715316994968	Apoptosis regulation	APOPTOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	TRETINOIN	0.0102919575525447	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	DACTOLISIB	0.00923716873105835	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	WIKI4	0.00736065174986215	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	IOX2	0.00554316249329503	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	SAPITINIB	0.00306662350384763	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	GNE-317	0.00276495356414069	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	SB505124	0.00152499051533885	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AZD8186	0.000404852215047642	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	ELESCLOMOL	-0.000122478491348849	Protein stability and degradation	PROTEIN_DEGRADATION
allcancers	high_ploidy_sensitive	Z_SCORE	GSK1904529A	-0.00175714000353686	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	WEHI-539	-0.00741659865191768	Apoptosis regulation	APOPTOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	PICTILISIB	-0.00760618011421802	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AZD8055	-0.00878299794697324	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	METHOTREXATE	-0.0100752021688581	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	high_ploidy_sensitive	Z_SCORE	ENTINOSTAT	-0.0101077869898958	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	ENTOSPLETINIB	-0.0101455860876924	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	IBRUTINIB	-0.0103746255247148	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	BDOCA000347A	-0.0114218713338104	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	OSIMERTINIB	-0.0118214848238488	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	DORAMAPIMOD	-0.0133859616387631	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	GEFITINIB	-0.0139259471244673	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	BMS-536924	-0.0154705010092037	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	PLX-4720	-0.0155194441386164	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	PD173074	-0.0174028300876628	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	ROMIDEPSIN	-0.0176791231315786	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	741909	-0.0184504993218744	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	ASCORBATE (VITAMIN C)	-0.0193029629454248	Metabolism	METABOLISM
allcancers	high_ploidy_sensitive	Z_SCORE	RAPAMYCIN	-0.0195380285276077	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	JAK_8517	-0.019543169277037	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	BORTEZOMIB	-0.022089189538994	Protein stability and degradation	PROTEIN_DEGRADATION
allcancers	high_ploidy_sensitive	Z_SCORE	MN-64	-0.022379336931658	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	GSK591	-0.0245071478165497	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	SB590885	-0.0249700362392523	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AZD2014	-0.025110669118796	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	RVX-208	-0.0255794670409585	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	GDC0810	-0.0258003882053516	Hormone related	HORMONE_RELATED
allcancers	high_ploidy_sensitive	Z_SCORE	TANESPIMYCIN	-0.0298345932735687	Protein stability and degradation	PROTEIN_DEGRADATION
allcancers	high_ploidy_sensitive	Z_SCORE	AZD4547	-0.0299032066710859	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	LCL161	-0.0324097475955863	Apoptosis regulation	APOPTOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	OF-1	-0.0324445916709734	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	OSI-027	-0.0325228241905193	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AFATINIB	-0.0333325866577044	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	MG-132	-0.0335005496440446	Protein stability and degradation	PROTEIN_DEGRADATION
allcancers	high_ploidy_sensitive	Z_SCORE	AZ6102	-0.0354645537820627	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	ERLOTINIB	-0.0356046625712329	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	UMI-77	-0.0356962847378548	Apoptosis regulation	APOPTOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	AZD1332	-0.0360659976539327	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	GSK343	-0.0364158320025224	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	TAF1_5496	-0.0366672987717747	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	743380	-0.0368919595678869	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	765771	-0.0374523682132389	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	REMODELIN	-0.0386800827935873	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	OTX015	-0.0396651085962471	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	123829	-0.0404357622969936	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	NVP-ADW742	-0.0410162939205256	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	EHT-1864	-0.0411073339750494	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	ML323	-0.0411183866439854	Protein stability and degradation	PROTEIN_DEGRADATION
allcancers	high_ploidy_sensitive	Z_SCORE	TASELISIB	-0.0413655352618415	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	776928	-0.0424993911281838	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	ALPELISIB	-0.0428988760574281	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	I-BET-762	-0.0442433074540893	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	CHIR-99021	-0.0445350346430541	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	P22077	-0.0445351534997905	Protein stability and degradation	PROTEIN_DEGRADATION
allcancers	high_ploidy_sensitive	Z_SCORE	JNK INHIBITOR VIII	-0.0446064937537816	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	MK-2206	-0.0451666107072407	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	SELUMETINIB	-0.0467125166608292	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	TEMSIROLIMUS	-0.047404956264291	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	SCH772984	-0.0475125162778754	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	SGC0946	-0.0484934198468019	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	UPROSERTIB	-0.0486194478576015	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	DIHYDROROTENONE	-0.0487358866605418	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	SERDEMETAN	-0.0490599042984873	p53 pathway	P53_PATHWAY
allcancers	high_ploidy_sensitive	Z_SCORE	REFAMETINIB	-0.0491413361165454	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	ULK1_4989	-0.049474543859728	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	CYCLOPHOSPHAMIDE	-0.0502582414758369	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	high_ploidy_sensitive	Z_SCORE	VORINOSTAT	-0.0505611972421756	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	LINSITINIB	-0.0506144229467227	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	TAMOXIFEN	-0.0518957113574237	Hormone related	HORMONE_RELATED
allcancers	high_ploidy_sensitive	Z_SCORE	PRT062607	-0.0521751914230024	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	CCT007093	-0.0530128384273044	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	BMS-754807	-0.0534936416761577	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	NU7441	-0.0549024826273355	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	high_ploidy_sensitive	Z_SCORE	STAUROSPORINE	-0.0553529518735308	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AFURESERTIB	-0.0558330619796586	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	DINACICLIB	-0.0560001375545526	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	VE-822	-0.0562856971154082	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	high_ploidy_sensitive	Z_SCORE	ICL-SIRT078	-0.0564297336767395	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	IPATASERTIB	-0.0567791278401234	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	BUPARLISIB	-0.057265804731125	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	ACETALAX	-0.0574160233003532	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	AZD5363	-0.0577751230028243	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AZD5582	-0.0588082886628166	Apoptosis regulation	APOPTOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	WNT-C59	-0.0588937666340026	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AT13148	-0.0592140571694503	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	PYRIDOSTATIN	-0.059672985919504	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	high_ploidy_sensitive	Z_SCORE	N-ACETYL CYSTEINE	-0.0608908425650011	Metabolism	METABOLISM
allcancers	high_ploidy_sensitive	Z_SCORE	PAK_5339	-0.0610077062487751	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	ULIXERTINIB	-0.0615550140791846	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	MIRA-1	-0.0618848321296294	p53 pathway	P53_PATHWAY
allcancers	high_ploidy_sensitive	Z_SCORE	AZD6482	-0.0620073173853521	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AZD3759	-0.0621538917065034	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	CEDIRANIB	-0.062558864225351	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	IGF1R_3801	-0.0627230819699273	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	WEE1 INHIBITOR	-0.062745714795411	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	GW441756	-0.0631051699812639	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	GSK2578215A	-0.063415936772843	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AGI-6780	-0.0634375525859206	Metabolism	METABOLISM
allcancers	high_ploidy_sensitive	Z_SCORE	AGK2	-0.0637771280267484	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	TRAMETINIB	-0.0644748510085832	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	DASATINIB	-0.064664452704969	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	BX795	-0.0648206693635994	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AVAGACESTAT	-0.065024026554013	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	LUMINESPIB	-0.0662872155314354	Protein stability and degradation	PROTEIN_DEGRADATION
allcancers	high_ploidy_sensitive	Z_SCORE	720427	-0.0669060380919347	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	CCT-018159	-0.0675849219839932	Protein stability and degradation	PROTEIN_DEGRADATION
allcancers	high_ploidy_sensitive	Z_SCORE	LY2109761	-0.0678069862829155	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	PD0325901	-0.0680810746196738	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	ALPHA-LIPOIC ACID	-0.068102806630744	Metabolism	METABOLISM
allcancers	high_ploidy_sensitive	Z_SCORE	AMG-319	-0.0681329804720324	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	CZC24832	-0.0692154944745424	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	HKMTI-1-005	-0.0695116285979532	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	LEFLUNOMIDE	-0.0699632026527215	Metabolism	METABOLISM
allcancers	high_ploidy_sensitive	Z_SCORE	GSK2110183B	-0.0701091260511417	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	RUXOLITINIB	-0.0703548694818112	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	GALLIBISCOQUINAZOLE	-0.0703663973004819	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	LGK974	-0.0704314233278488	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	SABUTOCLAX	-0.0722330349042558	Apoptosis regulation	APOPTOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	BOSUTINIB	-0.0722682836642991	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	PFI3	-0.0726257469688407	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	SAVOLITINIB	-0.0730808845491633	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	UNC0638	-0.0731963974399517	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	SINULARIN	-0.0733621588474751	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	SGC-CBP30	-0.0743521667735908	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
allcancers	high_ploidy_sensitive	Z_SCORE	VTP-A	-0.0755775512264103	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	DABRAFENIB	-0.0756353631509404	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AZD1208	-0.0757236560527426	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	AGI-5198	-0.0761611636443705	Metabolism	METABOLISM
allcancers	high_ploidy_sensitive	Z_SCORE	ZM447439	-0.0763603040880755	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	THR-101	-0.0764211975778203	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	TEMOZOLOMIDE	-0.0765806203005959	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	high_ploidy_sensitive	Z_SCORE	SCHWEINFURTHIN A	-0.0766268521584343	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	THR-102	-0.0778428974073808	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	GLUTATHIONE	-0.0780212986850025	Metabolism	METABOLISM
allcancers	high_ploidy_sensitive	Z_SCORE	TELOMERASE INHIBITOR IX	-0.0780881750844388	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
allcancers	high_ploidy_sensitive	Z_SCORE	AZD7762	-0.078587448974246	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	MK-8776	-0.0787416088261391	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
allcancers	high_ploidy_sensitive	Z_SCORE	PEVONEDISTAT	-0.0788927757814446	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	GSK3337463A	-0.0793891115474427	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	CRIZOTINIB	-0.0795848233123728	Signaling	SIGNALING
allcancers	high_ploidy_sensitive	Z_SCORE	N29087-69-1	-0.0797127967918635	Other reviewed	OTHER_REVIEWED
allcancers	high_ploidy_sensitive	Z_SCORE	123138	-0.0800883536581035	Other reviewed	OTHER_REVIEWED
